ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-06-17,2025halle,R32,Alexander Bublik,Alexandre Muller,alexanderbublik,alexandremuller,6-4 6-4,Atphalle
2025-06-17,2025halle,R32,Fabian Marozsan,Miomir Kecmanovic,fabianmarozsan,miomirkecmanovic,6-7(3) 6-4 6-4,Atphalle
2025-06-17,2025halle,R32,Stefanos Tsitsipas,Luciano Darderi,stefanostsitsipas,lucianodarderi,6-4 3-6 7-6(5),Atphalle
2025-06-17,2025halle,R32,Quentin Halys,Benjamin Bonzi,quentinhalys,benjaminbonzi,6-4 6-4,Atphalle
2025-06-17,2025halle,R32,Daniil Medvedev,Daniel Altmaier,daniilmedvedev,danielaltmaier,6-3 6-3,Atphalle
2025-06-17,2025halle,Q2,Benjamin Bonzi,Li Tu,benjaminbonzi,litu,6-4 7-6(7),Atphalle
2025-06-17,2025halle,Q2,Laslo Djere,Jesper De Jong,laslodjere,jesperdejong,6-4 6-0,Atphalle
2025-06-17,2025halle,Q2,Yannick Hanfmann,Nicolas Jarry,yannickhanfmann,nicolasjarry,6-3 6-3,Atphalle
2025-06-17,2025halle,Q2,Sebastian Ofner,Justin Engel,sebastianofner,justinengel,6-4 6-4,Atphalle
2025-06-17,2025halle,Q1,Benjamin Bonzi,Patrick Zahraj,benjaminbonzi,patrickzahraj,6-3 6-4,Atphalle
2025-06-17,2025halle,Q1,Li Tu,Ethan Quinn,litu,ethanquinn,5-7 6-3 7-5,Atphalle
2025-06-17,2025halle,Q1,Laslo Djere,Nikoloz Basilashvili,laslodjere,nikolozbasilashvili,7-5 6-3,Atphalle
2025-06-17,2025halle,Q1,Jesper De Jong,Max Schoenhaus,jesperdejong,maxschoenhaus,7-5 3-6 6-2,Atphalle
2025-06-17,2025halle,Q1,Nicolas Jarry,Learner Tien,nicolasjarry,learnertien,6-3 6-4,Atphalle
2025-06-17,2025halle,Q1,Yannick Hanfmann,Yoshihito Nishioka,yannickhanfmann,yoshihitonishioka,6-4 6-1,Atphalle
2025-06-17,2025halle,Q1,Justin Engel,Roman Safiullin,justinengel,romansafiullin,6-7(4) 7-6(6) 7-5,Atphalle
2025-06-17,2025halle,Q1,Sebastian Ofner,Benjamin Hassan,sebastianofner,benjaminhassan,7-6(4) 7-5,Atphalle
2025-06-17,2025london,R32,Holger Rune,Christopher Oconnell,holgerrune,christopheroconnell,6-3 6-4,Atplondon
2025-06-17,2025london,R32,Mackenzie Mcdonald,Gael Monfils,mackenziemcdonald,gaelmonfils,6-4 6-4,Atplondon
2025-06-17,2025london,R32,Roberto Bautista Agut,Nuno Borges,robertobautistaagut,nunoborges,6-7(6) 7-5 6-4,Atplondon
2025-06-17,2025london,R32,Jakub Mensik,Cameron Norrie,jakubmensik,cameronnorrie,7-6(6) 1-6 6-1,Atplondon
2025-06-17,2025london,R32,Jacob Fearnley,Alex Bolt,jacobfearnley,alexbolt,6-2 6-4,Atplondon
2025-06-17,2025london,R32,Daniel Evans,Frances Tiafoe,danielevans,francestiafoe,7-5 6-2,Atplondon
