TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpshanghai,R128,Learner Tien,Miomir Kecmanovic,59.5000,40.5000,,,1.6800,2.4700,,,,,,
Atpshanghai,R128,Arthur Cazaux,Pedro Martinez,61.9000,38.1000,,,1.6200,2.6200,,,,,,
Atpshanghai,R128,Matteo Arnaldi,Rei Sakamoto,82.9000,17.1000,,,1.2100,5.8500,,,,,,
Atpshanghai,R128,Yibing Wu,Dalibor Svrcina,65.4000,34.6000,,,1.5300,2.8900,,,,,,
Atpshanghai,R128,Aleksandar Kovacevic,Juncheng Shang,53.9000,46.1000,,,1.8600,2.1700,,,,,,
Atpshanghai,R128,Botic Van De Zandschulp,Nuno Borges,51.2000,48.8000,,,1.9500,2.0500,,,,,,
Atpshanghai,R128,Kamil Majchrzak,Ethan Quinn,59.3000,40.7000,,,1.6900,2.4600,,,,,,
Atpshanghai,R128,Camilo Ugo Carabelli,Terence Atmane,35.6000,64.4000,,,2.8100,1.5500,,,,,,
Atpshanghai,R128,Valentin Royer,Mariano Navone,64.7000,35.3000,,,1.5500,2.8300,,,,,,
Atpshanghai,R128,Arthur Rinderknech,Hamad Medjedovic,41.8000,58.2000,,,2.3900,1.7200,,,,,,
Atpshanghai,R128,Damir Dzumhur,Christopher Oconnell,37.9000,62.1000,,,2.6400,1.6100,,,,,,
Atpshanghai,R128,Mackenzie Mcdonald,Quentin Halys,57.0000,43.0000,,,1.7500,2.3300,,,,,,
Atpshanghai,R128,Marcos Giron,Alejandro Tabilo,45.2000,54.8000,,,2.2100,1.8200,,,,,,
Atpshanghai,R128,Yi Zhou,Jesper De Jong,30.8000,69.2000,,,3.2500,1.4500,,,,,,
Atpshanghai,R128,Bu Yunchaokete,Juan Manuel Cerundolo,51.4000,48.6000,,,1.9500,2.0600,,,,,,
Atpshanghai,R128,Francisco Comesana,Ugo Blanchet,50.6000,49.4000,,,1.9800,2.0200,,,,,,
Atpshanghai,R128,David Goffin,Alexandre Muller,51.6000,48.4000,,,1.9400,2.0700,,,,,,
Atpshanghai,R128,Reilly Opelka,Benjamin Bonzi,54.5000,45.5000,,,1.8300,2.2000,,,,,,
Atpshanghai,R128,Adrian Mannarino,Matteo Berrettini,42.0000,58.0000,,,2.3800,1.7200,,,,,,
Atpshanghai,R128,Sebastian Korda,Zizou Bergs,69.6000,30.4000,,,1.4400,3.2900,,,,,,
Atpshanghai,R128,Yoshihito Nishioka,Alexander Shevchenko,46.7000,53.3000,,,2.1400,1.8800,,,,,,
Atpshanghai,R128,Jaume Munar,Marton Fucsovics,47.3000,52.7000,,,2.1100,1.9000,,,,,,
Atpshanghai,R128,Lorenzo Sonego,Yannick Hanfmann,63.3000,36.7000,,,1.5800,2.7200,,,,,,
Atpshanghai,R128,Marin Cilic,Nikoloz Basilashvili,63.1000,36.9000,,,1.5800,2.7100,,,,,,
Atpshanghai,R128,Fabian Marozsan,Stan Wawrinka,51.9000,48.1000,,,1.9300,2.0800,,,,,,
Atpshanghai,R128,Sebastian Ofner,Luca Nardi,46.4000,53.6000,,,2.1600,1.8700,,,,,,
Atpshanghai,R128,Jordan Thompson,August Holmgren,81.2000,18.8000,,,1.2300,5.3200,,,,,,
Atpshanghai,R128,Zhizhen Zhang,Sebastian Baez,59.2000,40.8000,,,1.6900,2.4500,,,,,,
Atpshanghai,R128,Laslo Djere,Valentin Vacherot,65.2000,34.8000,,,1.5300,2.8700,,,,,,
Atpshanghai,R128,Adam Walton,Mattia Bellucci,50.9000,49.1000,,,1.9600,2.0400,,,,,,
Atpshanghai,R128,Jenson Brooksby,James Trotter,83.2000,16.8000,,,1.2000,5.9500,,,,,,
Atpshanghai,R128,Tristan Schoolkate,Daniel Altmaier,42.7000,57.3000,,,2.3400,1.7500,,,,,,
Villenachallenger,R16,Edas Butvilas,Luca Potenza,74.2000,25.8000,,,1.3500,3.8800,,,,,,
Villenachallenger,R16,Neil Oberleitner,Petr Brunclik,30.9000,69.1000,,,3.2400,1.4500,,,,,,
Villenachallenger,R16,Pablo Carreno Busta,Eliakim Coulibaly,83.2000,16.8000,,,1.2000,5.9500,,,,,,
Villenachallenger,R16,Oliver Crawford,Martin Landaluce,39.4000,60.6000,,,2.5400,1.6500,,,,,,
Antofagastachallenger,R16,Emilio Nava,Federico Agustin Gomez,73.3000,26.7000,,,1.3600,3.7500,,,,,,
Antofagastachallenger,R16,Joao Lucas Reis Da Silva,Facundo Bagnis,29.3000,70.7000,,,3.4100,1.4100,,,,,,
Antofagastachallenger,R16,Alvaro Guillen Meza,Rodrigo Pacheco Mendez,52.9000,47.1000,,,1.8900,2.1200,,,,,,
Antofagastachallenger,R16,Facundo Diaz Acosta,Lukas Neumayer,60.4000,39.6000,,,1.6600,2.5300,,,,,,
Bragachallenger,R16,Carlos Taberner,Javier Barranco Cosano,75.5000,24.5000,,,1.3200,4.0800,,,,,,
Bragachallenger,R16,Zdenek Kolar,Jaime Faria,44.1000,55.9000,,,2.2700,1.7900,,,,,,
Bragachallenger,R16,Marco Cecchinato,Vilius Gaubas,37.4000,62.6000,,,2.6700,1.6000,,,,,,
Bragachallenger,R16,Henri Squire,Marco Trungelliti,27.4000,72.6000,,,3.6500,1.3800,,,,,,
Mouilleronlecaptifchallenger,R32,Raphael Collignon,Jelle Sels,87.8000,12.2000,,,1.1400,8.2000,,,,,,
Mouilleronlecaptifchallenger,R32,Lucas Poullain,Stuart Parker,28.9000,71.1000,,,3.4600,1.4100,,,,,,
Mouilleronlecaptifchallenger,R32,Hamish Stewart,Arthur Fery,27.9000,72.1000,,,3.5800,1.3900,,,,,,
Mouilleronlecaptifchallenger,R32,Geoffrey Blancaneaux,Remy Bertola,65.0000,35.0000,,,1.5400,2.8600,,,,,,
Mouilleronlecaptifchallenger,R16,Matteo Martineau,Clement Chidekh,32.4000,67.6000,,,3.0900,1.4800,,,,,,
