ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-07-04,2025cary,R16,Tristan Schoolkate,Andre Ilagan,tristanschoolkate,andreilagan,6-1 3-6 6-2,Carychallenger
2025-07-04,2025cary,R16,Rei Sakamoto,Patrick Maloney,reisakamoto,patrickmaloney,3-6 6-1 6-2,Carychallenger
2025-07-04,2025cary,R16,Alexis Galarneau,Andres Martin,alexisgalarneau,andresmartin,2-6 6-3 6-3,Carychallenger
2025-07-04,2025cary,R16,Patrick Kypson,Karue Sell,patrickkypson,karuesell,7-6(3) 6-3,Carychallenger
2025-07-04,2025cary,R16,Yibing Wu,Kaylan Bigun,yibingwu,kaylanbigun,7-5 6-2,Carychallenger
2025-07-04,2025cary,R16,Michael Zheng,Daniil Glinka,michaelzheng,daniilglinka,6-4 6-4,Carychallenger
2025-07-04,2025cary,R16,Aidan Mayo,Hiroki Moriya,aidanmayo,hirokimoriya,6-4 6-4,Carychallenger
2025-07-04,2025cary,R16,Liam Draxl,Joshua Sheehy,liamdraxl,joshuasheehy,6-2 6-2,Carychallenger
2025-07-04,2025cary,R32,Tristan Schoolkate,Yi Zhou,tristanschoolkate,yizhou,7-6(5) 6-7(4) 6-1,Carychallenger
2025-07-04,2025cary,R32,Andre Ilagan,Alex Rybakov,andreilagan,alexrybakov,7-5 7-5,Carychallenger
2025-07-04,2025cary,R32,Patrick Maloney,Strong Kirchheimer,patrickmaloney,strongkirchheimer,6-2 3-6 7-6(6),Carychallenger
2025-07-04,2025cary,R32,Rei Sakamoto,Nicolas Mejia,reisakamoto,nicolasmejia,6-7(8) 6-3 6-3,Carychallenger
2025-07-04,2025cary,R32,Alexis Galarneau,Hoyoung Roh,alexisgalarneau,hoyoungroh,7-6(2) 7-6(1),Carychallenger
2025-07-04,2025cary,R32,Andres Martin,Stefan Dostanic,andresmartin,stefandostanic,6-4 5-7 6-3,Carychallenger
2025-07-04,2025cary,R32,Karue Sell,Naoki Nakagawa,karuesell,naokinakagawa,6-1 7-5,Carychallenger
2025-07-04,2025cary,R32,Patrick Kypson,Masamichi Imamura,patrickkypson,masamichiimamura,6-3 6-4,Carychallenger
2025-07-04,2025cary,R32,Kaylan Bigun,Bernard Tomic,kaylanbigun,bernardtomic,6-4 6-4,Carychallenger
2025-07-04,2025cary,R32,Yibing Wu,Ian Mayew,yibingwu,ianmayew,6-3 6-3,Carychallenger
2025-07-04,2025cary,R32,Daniil Glinka,William Manning,daniilglinka,williammanning,6-7(5) 6-3 6-4,Carychallenger
2025-07-04,2025cary,R32,Michael Zheng,Omar Jasika,michaelzheng,omarjasika,6-2 6-2,Carychallenger
2025-07-04,2025cary,R32,Hiroki Moriya,Rio Noguchi,hirokimoriya,rionoguchi,7-5 2-6 6-3,Carychallenger
2025-07-04,2025cary,R32,Aidan Mayo,Andres Andrade,aidanmayo,andresandrade,6-1 6-3,Carychallenger
2025-07-04,2025cary,R32,Joshua Sheehy,Tung Lin Wu,joshuasheehy,tunglinwu,7-5 6-2,Carychallenger
2025-07-04,2025cary,R32,Liam Draxl,Philip Sekulic,liamdraxl,philipsekulic,6-2 6-2,Carychallenger
2025-07-04,2025cary,Q2,Daniil Glinka,Moerani Bouzige,daniilglinka,moeranibouzige,3-6 6-2 6-3,Carychallenger
2025-07-04,2025cary,Q2,Michael Zheng,Will Mayew,michaelzheng,willmayew,6-1 6-0,Carychallenger
2025-07-04,2025cary,Q2,Joshua Sheehy,Antoine Ghibaudo,joshuasheehy,antoineghibaudo,7-6(6) 6-4,Carychallenger
2025-07-04,2025cary,Q2,Strong Kirchheimer,Hyeon Chung,strongkirchheimer,hyeonchung,6-2 1-6 7-6(4),Carychallenger
2025-07-04,2025cary,Q2,Alex Rybakov,Saahith Jayaraman,alexrybakov,saahithjayaraman,6-3 6-2,Carychallenger
2025-07-04,2025cary,Q2,Hiroki Moriya,Nick Chappell,hirokimoriya,nickchappell,6-4 7-6(4),Carychallenger
2025-07-04,2025cary,Q1,Moerani Bouzige,Naoki Tajima,moeranibouzige,naokitajima,6-2 6-3,Carychallenger
2025-07-04,2025cary,Q1,Daniil Glinka,Braden Shick,daniilglinka,bradenshick,3-6 6-2 6-4,Carychallenger
2025-07-04,2025cary,Q1,Michael Zheng,Alexander Visser,michaelzheng,alexandervisser,6-4 6-4,Carychallenger
2025-07-04,2025cary,Q1,Antoine Ghibaudo,James Watt,antoineghibaudo,jameswatt,5-7 6-3 6-4,Carychallenger
2025-07-04,2025cary,Q1,Hyeon Chung,Leo Vithoontien,hyeonchung,leovithoontien,6-2 6-4,Carychallenger
2025-07-04,2025cary,Q1,Strong Kirchheimer,Kris Van Wyk,strongkirchheimer,krisvanwyk,6-2 4-6 6-2,Carychallenger
2025-07-04,2025cary,Q1,Alex Rybakov,Nicolas Ian Kotzen,alexrybakov,nicolasiankotzen,7-5 6-1,Carychallenger
2025-07-04,2025cary,Q1,Saahith Jayaraman,Ryuki Matsuda,saahithjayaraman,ryukimatsuda,6-4 6-4,Carychallenger
2025-07-04,2025cary,Q1,Hiroki Moriya,Reece Falck,hirokimoriya,reecefalck,6-3 6-2,Carychallenger
2025-07-04,2025cary,Q1,Nick Chappell,Tristan Mccormick,nickchappell,tristanmccormick,6-7(5) 6-3 6-4,Carychallenger
2025-07-04,2025brasov,R16,Francesco Maestrelli,Alexander Donski,francescomaestrelli,alexanderdonski,6-2 6-4,Brasovchallenger
2025-07-04,2025brasov,R16,Marko Topo,Sascha Gueymard Wayenburg,markotopo,saschagueymardwayenburg,6-2 7-5,Brasovchallenger
2025-07-04,2025brasov,R16,Tom Paris,Manas Dhamne,tomparis,manasdhamne,6-1 6-4,Brasovchallenger
2025-07-04,2025brasov,R16,Radu Mihai Papoe,Murkel Alejandro Dellien Velasco,radumihaipapoe,murkelalejandrodellienvelasco,6-4 6-1,Brasovchallenger
2025-07-04,2025brasov,R16,Luka Pavlovic,Filip Cristian Jianu,lukapavlovic,filipcristianjianu,6-1 7-6(4),Brasovchallenger
2025-07-04,2025brasov,R16,Gabi Adrian Boitan,Alvaro Guillen Meza,gabiadrianboitan,alvaroguillenmeza,6-2 6-1,Brasovchallenger
2025-07-04,2025brasov,R16,Frederico Ferreira Silva,Edas Butvilas,fredericoferreirasilva,edasbutvilas,6-4 6-3,Brasovchallenger
