TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Genoachallenger,SF,Luciano Darderi,Tom Gentzsch,96.3000,3.7000,,,1.0400,27.0300,,,,,,
Genoachallenger,SF,Stefano Travaglia,Andrea Pellegrino,41.2000,58.8000,,,2.4300,1.7000,,,,,,
Shanghaichallenger,SF,Giulio Zeppieri,Yu Hsiou Hsu,48.9000,51.1000,,,2.0400,1.9600,,,,,,
Shanghaichallenger,SF,Bernard Tomic,Yasutaka Uchiyama,52.7000,47.3000,,,1.9000,2.1100,,,,,,
Tullnchallenger,SF,Joel Schwaerzler,Marco Trungelliti,39.3000,60.7000,,,2.5400,1.6500,,,,,,
Tullnchallenger,SF,Santiago Fa Rodriguez Taverna,Andrew Paulson,54.9000,45.1000,,,1.8200,2.2200,,,,,,
Istanbulchallenger,SF,Nicolas Mejia,Luca Potenza,72.1000,27.9000,,,1.3900,3.5800,,,,,,
Istanbulchallenger,SF,Alex Molcan,Stefanos Sakellaridis,75.0000,25.0000,,,1.3300,4.0000,,,,,,
Cassischallenger,SF,Daniil Glinka,Jurij Rodionov,28.1000,71.9000,,,3.5600,1.3900,,,,,,
Cassischallenger,SF,Billy Harris,Justin Engel,70.9000,29.1000,,,1.4100,3.4400,,,,,,
