tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP US Open,"Walton, Adam","Wong, Coleman",1.62,2.21,2025-08-28 06:18:54 UTC
ATP US Open,"Boyer, Tristan",Rublev Andrey,9.26,1.04,2025-08-28 06:18:54 UTC
ATP US Open,"Musetti, Lorenzo","Goffin, David",1.14,5.2,2025-08-28 06:18:54 UTC
ATP US Open,"Brooksby, Jenson","Cobolli, Flavio",2.27,1.59,2025-08-28 06:18:54 UTC
ATP US Open,"Khachanov, Karen",Majchrzak Kamil,1.25,3.71,2025-08-28 06:18:54 UTC
ATP US Open,"Riedi, Leandro","Cerundolo, Francisco",2.54,1.48,2025-08-28 06:18:54 UTC
ATP US Open,"Royer, Valentin","Shapovalov, Denis",2.99,1.36,2025-08-28 06:18:54 UTC
ATP US Open,"Sinner, Jannik","Popyrin, Alexei",1.03,10.14,2025-08-28 06:18:54 UTC
ATP US Open,"Diallo, Gabriel","Munar, Jaume",1.95,1.8,2025-08-28 06:18:54 UTC
ATP US Open,Bublik Alexander,"Schoolkate, Tristan",1.18,4.5,2025-08-28 06:18:54 UTC
ATP US Open,Safiullin Roman,"Auger-Aliassime, Félix",3.09,1.34,2025-08-28 06:18:54 UTC
ATP US Open,Tsitsipas Stefano,"Altmaier, Daniel",1.34,3.09,2025-08-28 06:18:54 UTC
ATP US Open,"Mochizuki, Shintaro","De Minaur, Alex",11.22,1.02,2025-08-28 06:18:54 UTC
ATP US Open,"Zverev, Alexander","Fearnley, Jacob",1.09,6.58,2025-08-28 06:18:54 UTC
ATP US Open,"Borges, Nuno","Paul, Tommy",3.9,1.23,2025-08-28 06:18:54 UTC
ATP US Open,"Lehecka, Jiri","Collignon, Raphaël",1.17,4.66,2025-08-28 06:18:54 UTC
ATP US Open,"Kym, Jérôme","Fritz, Taylor",6.97,1.08,2025-08-28 06:18:54 UTC
ATP US Open,"Bonzi, Benjamin","Rinderknech, Arthur",1.57,2.31,2025-08-28 06:18:54 UTC
ATP US Open,"Djokovic, Novak","Norrie, Cameron",1.1,6.23,2025-08-28 06:18:54 UTC
ATP US Open,"Blanchet, Ugo","Machac, Tomas",3.4,1.29,2025-08-28 06:18:54 UTC
"Challenger, Manacor, Spain","Gueymard-Wayenburg, Sascha","Butvilas, Edas",2.47,1.48,2025-08-28 06:18:54 UTC
"Challenger, Manacor, Spain","Parker, Stuart","Paul, Jakub",2.14,1.63,2025-08-28 06:18:54 UTC
"Challenger, Manacor, Spain","Hara Friend, Jay Dylan","Vacherot, Valentin",3.64,1.24,2025-08-28 06:18:54 UTC
"Challenger, Manacor, Spain","Engel, Justin","Rodionov, Jurij",2.5,1.47,2025-08-28 06:18:54 UTC
"Challenger, Manacor, Spain","Mayot, Harold","Soriano Barrera, Adria",1.26,3.48,2025-08-28 06:18:54 UTC
"Challenger, Manacor, Spain",Masur Daniel,"Barroso Campos, Alberto",1.6,2.19,2025-08-28 06:18:54 UTC
"Challenger, Manacor, Spain","Stewart, Hamish","Rincon, Daniel",2.0,1.72,2025-08-28 06:18:54 UTC
"Challenger, Manacor, Spain","Coulibaly, Eliakim","Tobon, Miguel",1.29,3.27,2025-08-28 06:18:54 UTC
Challenger Como,"Bueno, Gonzalo","Squire, Henri",1.83,1.87,2025-08-28 06:18:54 UTC
Challenger Como,"Mikrut, Luka","Caniato, Carlo Alberto",1.63,2.14,2025-08-28 06:18:54 UTC
Challenger Como,"Brancaccio, Raul","Guillen Meza, Alvaro",2.0,1.72,2025-08-28 06:18:54 UTC
Challenger Como,"Budkov Kjaer, Nicolai","Fonio, Giovanni",1.57,2.25,2025-08-28 06:18:54 UTC
Challenger Como,"Ajdukovic, Duje","Monteiro, Thiago",1.95,1.76,2025-08-28 06:18:54 UTC
Challenger Como,"Torres, Juan Bautista","Berrettini, Jacopo",1.7,2.03,2025-08-28 06:18:54 UTC
Challenger Porto,"Kuzmanov, Dimitar","Michalski, Daniel",1.6,2.19,2025-08-28 06:18:54 UTC
Challenger Porto,Jorda Sanchis David,"Brunold, Mika",2.56,1.45,2025-08-28 06:18:54 UTC
Challenger Porto,"Rocha, Francisco","Den Ouden, Guy",6.45,1.08,2025-08-28 06:18:54 UTC
Challenger Porto,"Ferreira Silva, Frederico","Torres, Tiago",1.2,4.04,2025-08-28 06:18:54 UTC
Challenger Porto,"Alvarez Varona, Nicolas","Arnaud Bailly, Gilles",1.93,1.78,2025-08-28 06:18:54 UTC
Challenger Porto,"Sanchez-Izquierdo, Nikolas","Moro Canas, Alejandro",1.96,1.75,2025-08-28 06:18:54 UTC
Challenger Zhangjiagang,"Simakin, Ilia","Charlton, Joshua",1.08,6.45,2025-08-28 06:18:54 UTC
Challenger Zhangjiagang,"Uchida, Kaichi","Noguchi, Rio",2.73,1.4,2025-08-28 06:18:54 UTC
Challenger Zhangjiagang,"Peliwo, Filip","Shimabukuro, Sho",3.41,1.27,2025-08-28 06:18:54 UTC
Challenger Zhangjiagang,"Uchiyama, Yasutaka","Huang, Tsung-Hao",1.34,2.99,2025-08-28 06:18:54 UTC
Challenger Zhangjiagang,"Shin, Sanhui","Isomura, Kokoro",1.42,2.65,2025-08-28 06:18:54 UTC
Challenger Zhangjiagang,"Tokuda, Renta","Crawford, Oliver",2.85,1.37,2025-08-28 06:18:54 UTC
