ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-08-01,2025toronto,R32,Alexander Zverev,Matteo Arnaldi,alexanderzverev,matteoarnaldi,6-7(5) 6-3 6-2,Atptoronto
2025-08-01,2025toronto,R32,Francisco Cerundolo,Tomas Martin Etcheverry,franciscocerundolo,tomasmartinetcheverry,6-3 6-4,Atptoronto
2025-08-01,2025toronto,R32,Alexei Popyrin,Daniil Medvedev,alexeipopyrin,daniilmedvedev,5-7 6-4 6-4,Atptoronto
2025-08-01,2025toronto,R32,Holger Rune,Alexandre Muller,holgerrune,alexandremuller,6-2 6-4,Atptoronto
2025-08-01,2025toronto,R32,Alex Michelsen,Lorenzo Musetti,alexmichelsen,lorenzomusetti,3-6 7-6(4) 6-4,Atptoronto
2025-08-01,2025toronto,R32,Learner Tien,Reilly Opelka,learnertien,reillyopelka,7-6(3) 6-3,Atptoronto
2025-08-01,2025toronto,R32,Karen Khachanov,Emilio Nava,karenkhachanov,emilionava,6-7(6) 6-4 6-1,Atptoronto
2025-08-01,2025toronto,R32,Casper Ruud,Nuno Borges,casperruud,nunoborges,7-5 6-4,Atptoronto
2025-08-01,2025toronto,R64,Alexander Zverev,Adam Walton,alexanderzverev,adamwalton,7-6(6) 6-4,Atptoronto
2025-08-01,2025toronto,R64,Matteo Arnaldi,Tristan Schoolkate,matteoarnaldi,tristanschoolkate,6-3 3-6 6-3,Atptoronto
2025-08-01,2025toronto,R64,Tomas Martin Etcheverry,Tallon Griekspoor,tomasmartinetcheverry,tallongriekspoor,6-4 7-6(4),Atptoronto
2025-08-01,2025toronto,R64,Francisco Cerundolo,Jaume Munar,franciscocerundolo,jaumemunar,7-6(4) 4-6 6-4,Atptoronto
2025-08-01,2025toronto,R64,Daniil Medvedev,Dalibor Svrcina,daniilmedvedev,daliborsvrcina,7-6(3) 6-4,Atptoronto
2025-08-01,2025toronto,R64,Alexei Popyrin,Nicolas Arseneault,alexeipopyrin,nicolasarseneault,7-6(7) 6-3,Atptoronto
2025-08-01,2025toronto,R64,Alexandre Muller,Miomir Kecmanovic,alexandremuller,miomirkecmanovic,2-6 6-3 7-5,Atptoronto
