ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-11-10,2025athens,F,Novak Djokovic,Lorenzo Musetti,novakdjokovic,lorenzomusetti,4-6 6-3 7-5,Atpathens
2025-11-10,2025athens,SF,Novak Djokovic,Yannick Hanfmann,novakdjokovic,yannickhanfmann,6-3 6-4,Atpathens
2025-11-10,2025athens,SF,Lorenzo Musetti,Sebastian Korda,lorenzomusetti,sebastiankorda,6-0 5-7 7-5,Atpathens
2025-11-10,2025athens,QF,Novak Djokovic,Nuno Borges,novakdjokovic,nunoborges,7-6(1) 6-4,Atpathens
2025-11-10,2025athens,QF,Yannick Hanfmann,Marcos Giron,yannickhanfmann,marcosgiron,7-6(3) 6-4,Atpathens
2025-11-10,2025athens,QF,Sebastian Korda,Miomir Kecmanovic,sebastiankorda,miomirkecmanovic,6-3 6-2,Atpathens
2025-11-10,2025athens,QF,Lorenzo Musetti,Alexandre Muller,lorenzomusetti,alexandremuller,6-2 6-4,Atpathens
2025-11-10,2025athens,R16,Novak Djokovic,Alejandro Tabilo,novakdjokovic,alejandrotabilo,7-6(3) 6-1,Atpathens
2025-11-10,2025athens,R16,Nuno Borges,Eliot Spizzirri,nunoborges,eliotspizzirri,5-7 6-3 6-4,Atpathens
2025-11-10,2025athens,R16,Marcos Giron,Brandon Nakashima,marcosgiron,brandonnakashima,7-6(7) 6-1,Atpathens
2025-11-10,2025athens,R16,Yannick Hanfmann,Vit Kopriva,yannickhanfmann,vitkopriva,6-2 5-7 7-5,Atpathens
2025-11-10,2025athens,R16,Sebastian Korda,Damir Dzumhur,sebastiankorda,damirdzumhur,4-6 6-3 6-3,Atpathens
2025-11-10,2025athens,R16,Miomir Kecmanovic,Luciano Darderi,miomirkecmanovic,lucianodarderi,4-6 6-2 6-3,Atpathens
2025-11-10,2025athens,R16,Alexandre Muller,Tomas Martin Etcheverry,alexandremuller,tomasmartinetcheverry,6-7(2) 7-6(4) 7-6(3),Atpathens
2025-11-10,2025athens,R16,Lorenzo Musetti,Stan Wawrinka,lorenzomusetti,stanwawrinka,4-6 7-6(5) 6-4,Atpathens
2025-11-10,2025athens,R32,Alejandro Tabilo,Adam Walton,alejandrotabilo,adamwalton,7-6(7) 6-7(6) 7-5,Atpathens
2025-11-10,2025athens,R32,Eliot Spizzirri,Laslo Djere,eliotspizzirri,laslodjere,1-6 7-6(6) 6-2,Atpathens
2025-11-10,2025athens,R32,Nuno Borges,Stefanos Sakellaridis,nunoborges,stefanossakellaridis,7-6(4) 6-3,Atpathens
2025-11-10,2025athens,R32,Marcos Giron,Pedro Martinez,marcosgiron,pedromartinez,6-4 6-1,Atpathens
2025-11-10,2025athens,R32,Yannick Hanfmann,Ivan Ivanov,yannickhanfmann,ivanivanov,6-4 6-2,Atpathens
2025-11-10,2025athens,R32,Vit Kopriva,Reilly Opelka,vitkopriva,reillyopelka,6-4 6-3,Atpathens
2025-11-10,2025athens,R32,Sebastian Korda,Alexei Popyrin,sebastiankorda,alexeipopyrin,4-6 6-3 6-4,Atpathens
2025-11-10,2025athens,R32,Damir Dzumhur,Jacob Fearnley,damirdzumhur,jacobfearnley,6-4 6-2,Atpathens
2025-11-10,2025athens,R32,Miomir Kecmanovic,Kamil Majchrzak,miomirkecmanovic,kamilmajchrzak,7-6(4) 7-6(4),Atpathens
2025-11-10,2025athens,R32,Alexandre Muller,Jan Lennard Struff,alexandremuller,janlennardstruff,6-3 2-6 7-6(6),Atpathens
2025-11-10,2025athens,R32,Tomas Martin Etcheverry,Mackenzie Mcdonald,tomasmartinetcheverry,mackenziemcdonald,6-7(5) 7-6(3) 6-3,Atpathens
2025-11-10,2025athens,R32,Stan Wawrinka,Botic Van De Zandschulp,stanwawrinka,boticvandezandschulp,2-6 7-6(5) 7-5,Atpathens
2025-11-10,2025athens,Q2,Yannick Hanfmann,Alex Molcan,yannickhanfmann,alexmolcan,7-6(2) 6-3,Atpathens
2025-11-10,2025athens,Q2,Jan Lennard Struff,Henry Bernet,janlennardstruff,henrybernet,4-6 6-4 6-3,Atpathens
2025-11-10,2025athens,Q2,Eliot Spizzirri,Vit Kopriva,eliotspizzirri,vitkopriva,4-6 7-5 6-2,Atpathens
2025-11-10,2025athens,Q2,Mackenzie Mcdonald,Shintaro Mochizuki,mackenziemcdonald,shintaromochizuki,4-6 6-2 6-2,Atpathens
2025-11-10,2025athens,Q1,Alex Molcan,Filip Misolic,alexmolcan,filipmisolic,6-3 6-7(3) 6-1,Atpathens
2025-11-10,2025athens,Q1,Yannick Hanfmann,Lukas Klein,yannickhanfmann,lukasklein,6-2 6-4,Atpathens
