TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R32,Tristan Schoolkate,Yi Zhou,100.0,0.0,1.0,,Sackmann,2025-07-01 06:18:26 UTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R32,Alex Rybakov,Andre Ilagan,52.9,47.1,1.89,2.12,Sackmann,2025-07-01 06:18:26 UTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R32,Patrick Maloney,Strong Kirchheimer,56.7,43.3,1.76,2.31,Sackmann,2025-07-01 06:18:26 UTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R32,Rei Sakamoto,Nicolas Mejia,62.9,37.1,1.59,2.7,Sackmann,2025-07-01 06:18:26 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R32,Felipe Meligeni Alves,Francesco Maestrelli,65.9,34.1,1.52,2.93,Sackmann,2025-07-01 06:18:26 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R32,Kimmer Coppejans,Alexander Donski,58.1,41.9,1.72,2.39,Sackmann,2025-07-01 06:18:26 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R32,Marko Topo,Gabriel Ghetu,100.0,0.0,1.0,,Sackmann,2025-07-01 06:18:26 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R32,Sascha Gueymard Wayenburg,Santiago Fa Rodriguez Taverna,100.0,0.0,1.0,,Sackmann,2025-07-01 06:18:26 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R32,Oriol Roca Batalla,Ivan Gakhov,54.5,45.1,1.83,2.22,Sackmann,2025-07-01 06:18:26 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R32,Carlos Taberner,Michael Geerts,82.0,18.0,1.22,5.56,Sackmann,2025-07-01 06:18:26 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R32,Luca Parenti,Jerome Kym,13.4,86.6,7.46,1.15,Sackmann,2025-07-01 06:18:26 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R32,Marco Cecchinato,Thiago Monteiro,35.2,64.8,2.84,1.54,Sackmann,2025-07-01 06:18:26 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R32,Max Houkes,Federico Agustin Gomez,35.1,64.9,2.85,1.54,Sackmann,2025-07-01 06:18:26 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R32,Facundo Diaz Acosta,Matej Dodig,100.0,0.0,1.0,,Sackmann,2025-07-01 06:18:26 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R32,Marco Trungelliti,Florent Bax,82.8,17.2,1.21,5.81,Sackmann,2025-07-01 06:18:26 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R32,Matteo Martineau,Benoit Paire,42.5,57.5,2.35,1.74,Sackmann,2025-07-01 06:18:26 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R32,Nikolas Sanchez Izquierdo,Daniel Michalski,46.2,53.8,2.16,1.86,Sackmann,2025-07-01 06:18:26 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R32,Cosme Rolland De Ravel,Joao Lucas Reis Da Silva,24.8,75.2,4.03,1.33,Sackmann,2025-07-01 06:18:26 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R32,Mats Rosenkranz,Thomas Faurel,0.0,100.0,,1.0,Sackmann,2025-07-01 06:18:26 UTC
