TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpparis,QF,Valentin Vacherot,Felix Auger Aliassime,33.0000,67.0000,,,3.0300,1.4900,,,,,,
Atpparis,QF,Alexander Bublik,Alex De Minaur,31.9000,68.1000,,,3.1300,1.4700,,,,,,
Atpparis,QF,Daniil Medvedev,Alexander Zverev,41.6000,58.4000,,,2.4000,1.7100,,,,,,
Atpparis,QF,Ben Shelton,Jannik Sinner,16.1000,83.9000,,,6.2100,1.1900,,,,,,
Bratislava2Challenger,QF,Raphael Collignon,Mark Lajal,67.8000,32.2000,,,1.4700,3.1100,,,,,,
Bratislava2Challenger,QF,Alexander Blockx,Otto Virtanen,47.6000,52.4000,,,2.1000,1.9100,,,,,,
Bratislava2Challenger,QF,Francesco Maestrelli,Titouan Droguet,42.7000,57.3000,,,2.3400,1.7500,,,,,,
Bratislava2Challenger,QF,Eliot Spizzirri,Chris Rodesch,82.4000,17.6000,,,1.2100,5.6800,,,,,,
Seoulchallenger,QF,Sho Shimabukuro,Kasidit Samrej,88.6000,11.4000,,,1.1300,8.7700,,,,,,
Seoulchallenger,QF,Jurij Rodionov,Elias Ymer,57.0000,43.0000,,,1.7500,2.3300,,,,,,
Seoulchallenger,QF,Yi Zhou,Frederico Ferreira Silva,65.4000,34.6000,,,1.5300,2.8900,,,,,,
Seoulchallenger,QF,Coleman Wong,Bu Yunchaokete,40.3000,59.7000,,,2.4800,1.6800,,,,,,
Charlottesvillechallenger,QF,Mats Rosenkranz,Oliver Tarvet,43.8000,56.2000,,,2.2800,1.7800,,,,,,
Charlottesvillechallenger,QF,Daniil Glinka,Martin Damm,44.0000,56.0000,,,2.2700,1.7900,,,,,,
Charlottesvillechallenger,QF,Rafael Jodar,Dylan Dietrich,90.8000,9.2000,,,1.1000,10.8700,,,,,,
Charlottesvillechallenger,QF,Johannus Monday,Mitchell Krueger,52.0000,48.0000,,,1.9200,2.0800,,,,,,
Lima Losinkaschallenger,QF,Mariano Navone,Alex Barrena,79.8000,20.2000,,,1.2500,4.9500,,,,,,
Lima Losinkaschallenger,QF,Ignacio Buse,Alvaro Guillen Meza,78.4000,21.6000,,,1.2800,4.6300,,,,,,
Lima Losinkaschallenger,QF,Tristan Boyer,Zdenek Kolar,43.7000,56.3000,,,2.2900,1.7800,,,,,,
Lima Losinkaschallenger,QF,Marco Cecchinato,Arklon Huertas Del Pino,74.0000,26.0000,,,1.3500,3.8500,,,,,,
Monastirchallenger,QF,Luka Mikrut,Alejandro Moro Canas,47.7000,52.3000,,,2.1000,1.9100,,,,,,
Monastirchallenger,QF,Lorenzo Giustino,Dan Added,25.9000,74.1000,,,3.8600,1.3500,,,,,,
Monastirchallenger,QF,Arthur Gea,Remy Bertola,33.1000,66.9000,,,3.0200,1.4900,,,,,,
Monastirchallenger,QF,Petr Brunclik,Mert Alkaya,53.1000,46.9000,,,1.8800,2.1300,,,,,,
