tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Toronto,"Zverev, Alexander","Popyrin, Alexei",1.32,3.21,2025-08-04 06:26:17 UTC
ATP Toronto,"Michelsen, Alex","Khachanov, Karen",2.7,1.43,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Durasovic, Viktor","Pieczkowski, Olaf",1.52,2.36,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Onclin, Gauthier","Prizmic, Dino",2.85,1.37,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,Majchrzak Kamil,"Ivashka, Ilya",1.13,5.1,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Berkieta, Tomasz","Soto, Matias",2.34,1.53,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Chidekh, Clement","Mayot, Harold",2.34,1.53,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Engel, Justin","Moro Canas, Alejandro",2.73,1.4,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Hemery, Calvin","Brunclik, Petr",1.65,2.11,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Monday, Johannus","Zeppieri, Giulio",2.0,1.72,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Binda, Alexandr","Cui, Jie",2.11,1.65,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Kasnikowski, Maks",Grenier Hugo,2.29,1.55,2025-08-04 06:26:17 UTC
Challenger Grodzisk Mazowiecki,"Jacquet, Kyrian","Cina, Federico",2.0,1.72,2025-08-04 06:26:17 UTC
Challenger Bonn,"Mackenzie, Jamie","Pucinelli De Almeida, Matheus",2.34,1.53,2025-08-04 06:26:17 UTC
Challenger Bonn,"Skatov, Timofey","Popko, Dmitry",1.43,2.62,2025-08-04 06:26:17 UTC
Challenger Bonn,Nagal Sumit,"Rodionov, Jurij",1.68,2.06,2025-08-04 06:26:17 UTC
Challenger Bonn,"Hassan, Benjamin","Jianu, Filip Cri.",1.4,2.73,2025-08-04 06:26:17 UTC
Challenger Bonn,"Van De Zandschulp, Botic","Tabur, Clément",1.3,3.21,2025-08-04 06:26:17 UTC
Challenger Bonn,"Choinski, Jan",Blancaneaux Geoffrey,1.44,2.59,2025-08-04 06:26:17 UTC
Challenger Bonn,"Reis Da Silva, Joao Lucas","Wallin, Olle",1.37,2.85,2025-08-04 06:26:17 UTC
