ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-08-06,2025toronto,QF,Alexander Zverev,Alexei Popyrin,alexanderzverev,alexeipopyrin,6-7(8) 6-4 6-3,Atptoronto
2025-08-06,2025toronto,QF,Karen Khachanov,Alex Michelsen,karenkhachanov,alexmichelsen,6-4 7-6(3),Atptoronto
2025-08-06,2025toronto,QF,Ben Shelton,Alex De Minaur,benshelton,alexdeminaur,6-3 6-4,Atptoronto
2025-08-06,2025toronto,QF,Taylor Fritz,Andrey Rublev,taylorfritz,andreyrublev,6-3 7-6(4),Atptoronto
2025-08-06,2025toronto,R16,Alexander Zverev,Francisco Cerundolo,alexanderzverev,franciscocerundolo,6-4 1-0 RET,Atptoronto
2025-08-06,2025toronto,R16,Alexei Popyrin,Holger Rune,alexeipopyrin,holgerrune,4-6 6-2 6-3,Atptoronto
2025-08-06,2025toronto,R16,Alex Michelsen,Learner Tien,alexmichelsen,learnertien,6-3 6-3,Atptoronto
2025-08-06,2025toronto,R16,Karen Khachanov,Casper Ruud,karenkhachanov,casperruud,6-4 7-5,Atptoronto
2025-08-06,2025toronto,R16,Alex De Minaur,Frances Tiafoe,alexdeminaur,francestiafoe,6-2 4-6 6-4,Atptoronto
2025-08-06,2025toronto,R16,Ben Shelton,Flavio Cobolli,benshelton,flaviocobolli,6-4 4-6 7-6(1),Atptoronto
2025-08-06,2025toronto,R16,Andrey Rublev,Alejandro Davidovich Fokina,andreyrublev,alejandrodavidovichfokina,6-7(3) 7-6(2) 3-0 RET,Atptoronto
2025-08-06,2025toronto,R16,Taylor Fritz,Jiri Lehecka,taylorfritz,jirilehecka,7-6(4) 6-7(5) 7-6(5),Atptoronto
2025-08-06,2025toronto,R32,Alexander Zverev,Matteo Arnaldi,alexanderzverev,matteoarnaldi,6-7(5) 6-3 6-2,Atptoronto
2025-08-06,2025toronto,R32,Francisco Cerundolo,Tomas Martin Etcheverry,franciscocerundolo,tomasmartinetcheverry,6-3 6-4,Atptoronto
