TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Genoachallenger,R32,Luciano Darderi,Federico Arnaboldi,93.1000,6.9000,,,1.0700,14.4900,,,,,,
Genoachallenger,R32,Marco Cecchinato,Dmitry Popko,61.2000,38.8000,,,1.6300,2.5800,,,,,,
Genoachallenger,R32,Geoffrey Blancaneaux,Enrico Dalla Valle,54.8000,45.2000,,,1.8200,2.2100,,,,,,
Genoachallenger,R32,Thiago Monteiro,Francesco Passaro,37.8000,62.2000,,,2.6500,1.6100,,,,,,
Sevillechallenger,R32,Pol Martin Tiffon,Henrique Rocha,30.7000,69.3000,,,3.2600,1.4400,,,,,,
Sevillechallenger,R32,Jonas Forejtek,Lorenzo Giustino,57.1000,42.9000,,,1.7500,2.3300,,,,,,
Sevillechallenger,R32,Albert Ramos,Vilius Gaubas,44.6000,55.4000,,,2.2400,1.8100,,,,,,
Shanghaichallenger,R32,Daniel Evans,Linang Xiao,89.6000,10.4000,,,1.1200,9.6200,,,,,,
Shanghaichallenger,R32,Filip Peliwo,Luca Van Assche,10.9000,89.1000,,,9.1700,1.1200,,,,,,
Shanghaichallenger,R32,Giulio Zeppieri,Gauthier Onclin,64.6000,35.4000,,,1.5500,2.8200,,,,,,
Shanghaichallenger,R32,Yuta Shimizu,Sho Shimabukuro,43.6000,56.4000,,,2.2900,1.7700,,,,,,
Tullnchallenger,R32,Jan Choinski,Jozef Kovalik,63.3000,36.7000,,,1.5800,2.7200,,,,,,
Tullnchallenger,R32,Joel Schwaerzler,Tiago Pereira,77.3000,22.7000,,,1.2900,4.4100,,,,,,
Tullnchallenger,R32,Jacopo Berrettini,Kai Wehnelt,53.0000,47.5000,,,1.8900,2.1100,,,,,,
Istanbulchallenger,R32,Michal Krajci,Milos Karol,57.5000,42.5000,,,1.7400,2.3500,,,,,,
Istanbulchallenger,R32,Ilya Ivashka,Nicolas Mejia,71.3000,28.7000,,,1.4000,3.4800,,,,,,
Istanbulchallenger,R32,Marek Gengel,Benjamin Hassan,21.0000,79.0000,,,4.7600,1.2700,,,,,,
Cassischallenger,R32,Quentin Halys,Daniil Glinka,84.4000,15.6000,,,1.1800,6.4100,,,,,,
Cassischallenger,R32,Arthur Fery,Michael Geerts,80.3000,19.7000,,,1.2500,5.0800,,,,,,
