ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-05-23,2025hamburg,QF,Felix Auger Aliassime,Alexandre Muller,felixaugeraliassime,alexandremuller,7-6(4) 6-7(6) 6-3,Atphamburg
2025-05-23,2025hamburg,QF,Andrey Rublev,Luciano Darderi,andreyrublev,lucianodarderi,6-1 3-6 6-3,Atphamburg
2025-05-23,2025hamburg,QF,Tomas Martin Etcheverry,Jiri Lehecka,tomasmartinetcheverry,jirilehecka,7-5 6-3,Atphamburg
2025-05-23,2025hamburg,QF,Flavio Cobolli,Roberto Bautista Agut,flaviocobolli,robertobautistaagut,7-6(4) 6-0,Atphamburg
2025-05-23,2025hamburg,R16,Alexandre Muller,Alexander Zverev,alexandremuller,alexanderzverev,6-3 4-6 7-6(5),Atphamburg
2025-05-23,2025hamburg,R16,Felix Auger Aliassime,Giovanni Mpetshi Perricard,felixaugeraliassime,giovannimpetshiperricard,6-2 6-4,Atphamburg
2025-05-23,2025hamburg,R16,Andrey Rublev,Justin Engel,andreyrublev,justinengel,6-3 7-5,Atphamburg
2025-05-23,2025hamburg,R16,Luciano Darderi,Brandon Nakashima,lucianodarderi,brandonnakashima,7-5 6-7(7) 6-2,Atphamburg
2025-05-23,2025hamburg,R16,Tomas Martin Etcheverry,Camilo Ugo Carabelli,tomasmartinetcheverry,camilougocarabelli,6-4 6-4,Atphamburg
2025-05-23,2025hamburg,R16,Jiri Lehecka,Francisco Cerundolo,jirilehecka,franciscocerundolo,7-5 6-2,Atphamburg
2025-05-23,2025hamburg,R16,Flavio Cobolli,Alejandro Davidovich Fokina,flaviocobolli,alejandrodavidovichfokina,6-4 7-5,Atphamburg
2025-05-23,2025hamburg,R16,Roberto Bautista Agut,Frances Tiafoe,robertobautistaagut,francestiafoe,6-2 6-3,Atphamburg
2025-05-23,2025hamburg,R32,Alexander Zverev,Aleksandar Kovacevic,alexanderzverev,aleksandarkovacevic,6-1 7-6(5),Atphamburg
2025-05-23,2025hamburg,R32,Alexandre Muller,Elias Ymer,alexandremuller,eliasymer,6-3 7-5,Atphamburg
2025-05-23,2025hamburg,R32,Giovanni Mpetshi Perricard,Alexander Bublik,giovannimpetshiperricard,alexanderbublik,7-6(6) 6-4,Atphamburg
2025-05-23,2025hamburg,R32,Felix Auger Aliassime,Daniel Altmaier,felixaugeraliassime,danielaltmaier,6-3 6-3,Atphamburg
2025-05-23,2025hamburg,R32,Andrey Rublev,Damir Dzumhur,andreyrublev,damirdzumhur,6-4 6-3,Atphamburg
2025-05-23,2025hamburg,R32,Justin Engel,Jan Lennard Struff,justinengel,janlennardstruff,7-6(4) 7-6(4),Atphamburg
