tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Lexington,"Basavareddy, Nishesh","Svajda, Zachary",2.03,1.7,2025-08-01 06:22:46 UTC
Challenger Lexington,"Hussey, Giles","Tomic, Bernard",1.98,1.74,2025-08-01 06:22:46 UTC
ATP Toronto,"Davidovich Fokina, Alejandro","Mensik, Jakub",1.8,1.95,2025-08-01 06:22:46 UTC
ATP Toronto,Rublev Andrey,"Sonego, Lorenzo",1.35,3.04,2025-08-01 06:22:46 UTC
ATP Toronto,"Fils, Arthur","Lehecka, Jiri",2.21,1.62,2025-08-01 06:22:46 UTC
ATP Toronto,"Tiafoe, Frances","Vukic, Aleksandar",1.42,2.74,2025-08-01 06:22:46 UTC
ATP Toronto,"Cobolli, Flavio","Marozsan, Fabian",1.78,1.97,2025-08-01 06:22:46 UTC
ATP Toronto,"Diallo, Gabriel","Fritz, Taylor",2.94,1.37,2025-08-01 06:22:46 UTC
ATP Toronto,"Nakashima, Brand.","Shelton, Ben",2.9,1.38,2025-08-01 06:22:46 UTC
ATP Toronto,"O`Connell, Christopher","De Minaur, Alex",6.97,1.08,2025-08-01 06:22:46 UTC
Challenger Hagen,"Wallin, Olle","Gaubas, Vilius",4.57,1.16,2025-08-01 06:22:46 UTC
Challenger Hagen,"Choinski, Jan","Hanfmann, Yannick",2.47,1.48,2025-08-01 06:22:46 UTC
Challenger Hagen,"Van De Zandschulp, Botic","Den Ouden, Guy",1.45,2.56,2025-08-01 06:22:46 UTC
Challenger Astana,"Imai, Shintaro","Bakshi, Aleksandre",1.48,2.47,2025-08-01 06:22:46 UTC
Challenger Astana,"Berankis, Ricardas","Budkov Kjaer, Nicolai",2.73,1.4,2025-08-01 06:22:46 UTC
Challenger Liberec,"Michalski, Daniel","Vacherot, Valentin",2.94,1.35,2025-08-01 06:22:46 UTC
Challenger Liberec,"Pinnington Jones, Jack","Olivieri, Genaro Alberto",1.77,1.94,2025-08-01 06:22:46 UTC
Challenger Porto,"Rocha, Henrique","Moro Canas, Alejandro",1.6,2.19,2025-08-01 06:22:46 UTC
Challenger Porto,"Ymer, Elias",Grenier Hugo,2.0,1.72,2025-08-01 06:22:46 UTC
