ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-08-19,2025cincinnati,F,Carlos Alcaraz,Jannik Sinner,carlosalcaraz,janniksinner,5-0 RET,Atpcincinnati
2025-08-19,2025cincinnati,SF,Jannik Sinner,Terence Atmane,janniksinner,terenceatmane,7-6(4) 6-2,Atpcincinnati
2025-08-19,2025cincinnati,SF,Carlos Alcaraz,Alexander Zverev,carlosalcaraz,alexanderzverev,6-4 6-3,Atpcincinnati
2025-08-19,2025cincinnati,QF,Jannik Sinner,Felix Auger Aliassime,janniksinner,felixaugeraliassime,6-0 6-2,Atpcincinnati
2025-08-19,2025cincinnati,QF,Terence Atmane,Holger Rune,terenceatmane,holgerrune,6-2 6-3,Atpcincinnati
2025-08-19,2025cincinnati,QF,Alexander Zverev,Ben Shelton,alexanderzverev,benshelton,6-2 6-2,Atpcincinnati
2025-08-19,2025cincinnati,QF,Carlos Alcaraz,Andrey Rublev,carlosalcaraz,andreyrublev,6-3 4-6 7-5,Atpcincinnati
2025-08-19,2025cincinnati,R16,Jannik Sinner,Adrian Mannarino,janniksinner,adrianmannarino,6-4 7-6(4),Atpcincinnati
2025-08-19,2025cincinnati,R16,Felix Auger Aliassime,Benjamin Bonzi,felixaugeraliassime,benjaminbonzi,6-4 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R16,Terence Atmane,Taylor Fritz,terenceatmane,taylorfritz,3-6 7-5 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R16,Holger Rune,Frances Tiafoe,holgerrune,francestiafoe,6-4 3-1 RET,Atpcincinnati
2025-08-19,2025cincinnati,R16,Ben Shelton,Jiri Lehecka,benshelton,jirilehecka,6-4 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R16,Alexander Zverev,Karen Khachanov,alexanderzverev,karenkhachanov,7-5 3-0 RET,Atpcincinnati
2025-08-19,2025cincinnati,R16,Andrey Rublev,Francisco Comesana,andreyrublev,franciscocomesana,6-2 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R16,Carlos Alcaraz,Luca Nardi,carlosalcaraz,lucanardi,6-1 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R32,Jannik Sinner,Gabriel Diallo,janniksinner,gabrieldiallo,6-2 7-6(6),Atpcincinnati
2025-08-19,2025cincinnati,R32,Adrian Mannarino,Tommy Paul,adrianmannarino,tommypaul,5-7 6-3 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R32,Felix Auger Aliassime,Arthur Rinderknech,felixaugeraliassime,arthurrinderknech,7-6(4) 4-2 RET,Atpcincinnati
2025-08-19,2025cincinnati,R32,Benjamin Bonzi,Stefanos Tsitsipas,benjaminbonzi,stefanostsitsipas,6-7(4) 6-3 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R32,Taylor Fritz,Lorenzo Sonego,taylorfritz,lorenzosonego,7-6(4) 7-5,Atpcincinnati
2025-08-19,2025cincinnati,R32,Terence Atmane,Joao Fonseca,terenceatmane,joaofonseca,6-3 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R32,Frances Tiafoe,Ugo Humbert,francestiafoe,ugohumbert,6-4 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R32,Holger Rune,Alex Michelsen,holgerrune,alexmichelsen,7-6(4) 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R32,Ben Shelton,Roberto Bautista Agut,benshelton,robertobautistaagut,7-6(3) 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R32,Jiri Lehecka,Adam Walton,jirilehecka,adamwalton,7-6(5) 7-6(3),Atpcincinnati
2025-08-19,2025cincinnati,R32,Karen Khachanov,Jenson Brooksby,karenkhachanov,jensonbrooksby,6-3 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R32,Alexander Zverev,Brandon Nakashima,alexanderzverev,brandonnakashima,6-4 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R32,Francisco Comesana,Reilly Opelka,franciscocomesana,reillyopelka,6-7(4) 6-4 7-5,Atpcincinnati
2025-08-19,2025cincinnati,R32,Andrey Rublev,Alexei Popyrin,andreyrublev,alexeipopyrin,6-7(5) 7-6(5) 7-5,Atpcincinnati
2025-08-19,2025cincinnati,R32,Luca Nardi,Jakub Mensik,lucanardi,jakubmensik,6-2 2-1 RET,Atpcincinnati
2025-08-19,2025cincinnati,R32,Carlos Alcaraz,Hamad Medjedovic,carlosalcaraz,hamadmedjedovic,6-4 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R64,Jannik Sinner,Daniel Elahi Galan,janniksinner,danielelahigalan,6-1 6-1,Atpcincinnati
2025-08-19,2025cincinnati,R64,Gabriel Diallo,Sebastian Baez,gabrieldiallo,sebastianbaez,7-5 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R64,Adrian Mannarino,Tomas Machac,adrianmannarino,tomasmachac,6-3 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R64,Tommy Paul,Pedro Martinez,tommypaul,pedromartinez,6-2 6-2,Atpcincinnati
2025-08-19,2025cincinnati,R64,Arthur Rinderknech,Casper Ruud,arthurrinderknech,casperruud,6-7(5) 6-4 6-2,Atpcincinnati
2025-08-19,2025cincinnati,R64,Felix Auger Aliassime,Tomas Martin Etcheverry,felixaugeraliassime,tomasmartinetcheverry,6-2 7-6(3),Atpcincinnati
2025-08-19,2025cincinnati,R64,Stefanos Tsitsipas,Fabian Marozsan,stefanostsitsipas,fabianmarozsan,7-6(3) 6-2,Atpcincinnati
2025-08-19,2025cincinnati,R64,Benjamin Bonzi,Lorenzo Musetti,benjaminbonzi,lorenzomusetti,5-7 6-4 7-6(4),Atpcincinnati
2025-08-19,2025cincinnati,R64,Taylor Fritz,Emilio Nava,taylorfritz,emilionava,6-4 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R64,Lorenzo Sonego,Zizou Bergs,lorenzosonego,zizoubergs,6-3 7-6(4),Atpcincinnati
2025-08-19,2025cincinnati,R64,Joao Fonseca,Alejandro Davidovich Fokina,joaofonseca,alejandrodavidovichfokina,6-7(4) 5-4 RET,Atpcincinnati
2025-08-19,2025cincinnati,R64,Terence Atmane,Flavio Cobolli,terenceatmane,flaviocobolli,6-4 3-6 7-6(5),Atpcincinnati
2025-08-19,2025cincinnati,R64,Frances Tiafoe,Roberto Carballes Baena,francestiafoe,robertocarballesbaena,6-4 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R64,Ugo Humbert,Coleman Wong,ugohumbert,colemanwong,6-3 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R64,Alex Michelsen,Corentin Moutet,alexmichelsen,corentinmoutet,3-6 6-3 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R64,Holger Rune,Roman Safiullin,holgerrune,romansafiullin,7-5 7-6(5),Atpcincinnati
2025-08-19,2025cincinnati,R64,Ben Shelton,Camilo Ugo Carabelli,benshelton,camilougocarabelli,6-3 3-1 RET,Atpcincinnati
2025-08-19,2025cincinnati,R64,Roberto Bautista Agut,Cameron Norrie,robertobautistaagut,cameronnorrie,6-4 6-3,Atpcincinnati
2025-08-19,2025cincinnati,R64,Jiri Lehecka,Tristan Boyer,jirilehecka,tristanboyer,4-6 6-1 6-4,Atpcincinnati
2025-08-19,2025cincinnati,R64,Adam Walton,Daniil Medvedev,adamwalton,daniilmedvedev,6-7(0) 6-4 6-1,Atpcincinnati
2025-08-19,2025cincinnati,R64,Karen Khachanov,Valentin Royer,karenkhachanov,valentinroyer,6-4 7-6(6),Atpcincinnati
2025-08-19,2025cincinnati,R64,Jenson Brooksby,Arthur Cazaux,jensonbrooksby,arthurcazaux,7-5 6-1,Atpcincinnati
2025-08-19,2025cincinnati,R64,Brandon Nakashima,Alexander Blockx,brandonnakashima,alexanderblockx,4-6 6-3 7-6(5),Atpcincinnati
2025-08-19,2025cincinnati,R64,Alexander Zverev,Nishesh Basavareddy,alexanderzverev,nisheshbasavareddy,6-3 6-3,Atpcincinnati
