tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Savannah,"Draxl, Liam","Olivieri, Genaro Alberto",1.5,2.35,2025-04-26 06:04:51 UTC
ATP Madrid,Baez Sebastian,"Dzumhur, Damir",1.3,3.33,2025-04-26 06:04:51 UTC
ATP Madrid,"Nishikori, Kei","Shapovalov, Denis",2.12,1.67,2025-04-26 06:04:51 UTC
ATP Madrid,"Etcheverry, Tomas Martin","Musetti, Lorenzo",2.67,1.44,2025-04-26 06:04:51 UTC
ATP Madrid,"Diallo, Gabriel",Majchrzak Kamil,1.95,1.8,2025-04-26 06:04:51 UTC
ATP Madrid,"De Minaur, Alex","Sonego, Lorenzo",1.22,4.0,2025-04-26 06:04:51 UTC
ATP Madrid,"Lehecka, Jiri","Norrie, Cameron",1.42,2.74,2025-04-26 06:04:51 UTC
ATP Madrid,Tsitsipas Stefano,"Struff, Jan-Lennard",1.26,3.63,2025-04-26 06:04:51 UTC
ATP Madrid,"Fearnley, Jacob","Machac, Tomas",2.63,1.45,2025-04-26 06:04:51 UTC
ATP Madrid,"Müller, Alexandre","Humbert, Ugo",2.03,1.73,2025-04-26 06:04:51 UTC
ATP Madrid,Dimitrov Grigor,"Jarry, Nicolas",1.6,2.25,2025-04-26 06:04:51 UTC
ATP Madrid,Giron Marcos,"Berrettini, Matteo",3.9,1.23,2025-04-26 06:04:51 UTC
ATP Madrid,"Arnaldi, Matteo","Djokovic, Novak",3.71,1.25,2025-04-26 06:04:51 UTC
ATP Madrid,"Tiafoe, Francis","Darderi, Luciano",2.11,1.68,2025-04-26 06:04:51 UTC
ATP Madrid,"Khachanov, Karen","Opelka, Reilly",1.3,3.33,2025-04-26 06:04:51 UTC
ATP Madrid,"Draper, Jack","Griekspoor, Tallon",1.57,2.31,2025-04-26 06:04:51 UTC
ATP Madrid,"Fonseca, Joao","Paul, Tommy",1.6,2.25,2025-04-26 06:04:51 UTC
ATP Madrid,"Medvedev, Daniil","Cerundolo, Juan Manuel",1.3,3.33,2025-04-26 06:04:51 UTC
ATP Madrid,"Korda, Sebastian","Ruud, Casper",2.48,1.5,2025-04-26 06:04:51 UTC
ATP Madrid,"Cerundolo, Francisco","Comesana, Francisco",1.28,3.47,2025-04-26 06:04:51 UTC
ATP Madrid,"Fritz, Taylor","Bonzi, Benjamin",1.19,4.36,2025-04-26 06:04:51 UTC
Challenger Rome,"Gaubas, Vilius","Gigante, Matteo",1.93,1.74,2025-04-26 06:04:51 UTC
Challenger Abidjan 2,"Berankis, Ricardas","Coulibaly, Eliakim",1.66,2.04,2025-04-26 06:04:51 UTC
Challenger Abidjan 2,"Dougaz, Aziz","Geerts, Michaël",1.83,1.83,2025-04-26 06:04:51 UTC
