tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP US Open,"Fucsovics, Marton","Shapovalov, Denis",1.97,1.78,2025-08-26 06:20:22 UTC
ATP US Open,"Musetti, Lorenzo","Mpetshi-Perricard, Giovanni",1.44,2.67,2025-08-26 06:20:22 UTC
ATP US Open,"Arnaldi, Matteo","Cerundolo, Francisco",2.09,1.69,2025-08-26 06:20:22 UTC
ATP US Open,"Popyrin, Alexei","Ruusuvuori, Emil",1.07,7.41,2025-08-26 06:20:22 UTC
ATP US Open,Bublik Alexander,"Cilic, Marin",1.44,2.67,2025-08-26 06:20:22 UTC
ATP US Open,"Halys, Quentin","Goffin, David",1.5,2.48,2025-08-26 06:20:22 UTC
ATP US Open,"Sinner, Jannik","Kopriva, Vit",1.01,12.59,2025-08-26 06:20:22 UTC
ATP US Open,"Royer, Valentin","Yunchaokete, Bu",2.54,1.48,2025-08-26 06:20:22 UTC
ATP US Open,"Riedi, Leandro","Martinez Portero, Pedro",1.6,2.25,2025-08-26 06:20:22 UTC
ATP US Open,"Sonego, Lorenzo","Schoolkate, Tristan",1.38,2.9,2025-08-26 06:20:22 UTC
ATP US Open,Tsitsipas Stefano,"Müller, Alexandre",1.55,2.36,2025-08-26 06:20:22 UTC
ATP US Open,"Harris, Billy","Auger-Aliassime, Félix",6.97,1.08,2025-08-26 06:20:22 UTC
ATP US Open,"Gaston, Hugo","Mochizuki, Shintaro",2.4,1.53,2025-08-26 06:20:22 UTC
ATP US Open,"Altmaier, Daniel","Medjedovic, Hamad",3.4,1.29,2025-08-26 06:20:22 UTC
ATP US Open,"Borges, Nuno","Holt, Brandon",1.37,2.94,2025-08-26 06:20:22 UTC
ATP US Open,"Monfils, Gaël",Safiullin Roman,1.85,1.89,2025-08-26 06:20:22 UTC
ATP US Open,"Bautista Agut, Roberto","Fearnley, Jacob",1.67,2.12,2025-08-26 06:20:22 UTC
ATP US Open,"O`Connell, Christopher","De Minaur, Alex",9.26,1.04,2025-08-26 06:20:22 UTC
ATP US Open,"Moller, Elmer","Paul, Tommy",8.54,1.05,2025-08-26 06:20:22 UTC
ATP US Open,"Zverev, Alexander","Tabilo, Alejandro",1.02,11.22,2025-08-26 06:20:22 UTC
Challenger Como,"Ritschard, Alexander","Monteiro, Thiago",1.94,1.77,2025-08-26 06:20:22 UTC
Challenger Como,"Berrettini, Jacopo","Ambrogi, Luciano Emanuel",1.73,1.99,2025-08-26 06:20:22 UTC
Challenger Como,"Squire, Henri","Compagnucci, Tom.",1.28,3.34,2025-08-26 06:20:22 UTC
Challenger Como,"Carboni, Lorenzo","Skatov, Timofey",3.09,1.32,2025-08-26 06:20:22 UTC
Challenger Como,"Travaglia, Stefano","Pennaforti, Gabriele",1.3,3.21,2025-08-26 06:20:22 UTC
Challenger Como,"Cecchinato, Marco","Mikrut, Luka",1.75,1.96,2025-08-26 06:20:22 UTC
Challenger Como,"Brancaccio, Raul","Feldbausch, Kilian",2.39,1.51,2025-08-26 06:20:22 UTC
Challenger Como,"Bondioli, Federico","Fonio, Giovanni",2.41,1.5,2025-08-26 06:20:22 UTC
Challenger Como,"Budkov Kjaer, Nicolai","Stebe, Cedrik-Marcel",1.49,2.44,2025-08-26 06:20:22 UTC
Challenger Como,"Arnaboldi, Feder.","Guillen Meza, Alvaro",2.5,1.47,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Tobon, Miguel","Hemery, Calvin",4.73,1.15,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Gojo, Borna","Purtseladze, Saba",1.35,2.94,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Gueymard-Wayenburg, Sascha","Peniston, Ryan",2.25,1.57,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Mayot, Harold","Loffhagen, George",1.75,1.96,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Cina, Federico","Hara Friend, Jay Dylan",1.16,4.57,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Engel, Justin","Ivanov, Ivan (2008)",1.31,3.15,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Martineau, Matteo","Rodionov, Jurij",2.62,1.43,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Vacherot, Valentin","Landaluce, Martin",2.19,1.6,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Shelbayh, Abdullah","Rincon, Daniel",2.52,1.46,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain","Coulibaly, Eliakim","Gengel, Marek",1.48,2.47,2025-08-26 06:20:22 UTC
Challenger Porto,"Michalski, Daniel","Sanchez Jover, Carlos",1.75,1.96,2025-08-26 06:20:22 UTC
Challenger Porto,"Poljicak, Mili","Den Ouden, Guy",2.89,1.36,2025-08-26 06:20:22 UTC
Challenger Porto,"Rocha, Francisco","Mckennon, Maxwell",1.78,1.93,2025-08-26 06:20:22 UTC
Challenger Porto,"Wallin, Olle","Moro Canas, Alejandro",2.56,1.45,2025-08-26 06:20:22 UTC
Challenger Porto,"Popko, Dmitry","Kuzmanov, Dimitar",2.5,1.47,2025-08-26 06:20:22 UTC
Challenger Porto,"Brunold, Mika","Rocha, Henrique",2.29,1.55,2025-08-26 06:20:22 UTC
Challenger Porto,Jorda Sanchis David,"Pieczonka, Filip",1.7,2.03,2025-08-26 06:20:22 UTC
Challenger Porto,"Ferreira Silva, Frederico","Alcala Gurri, Max",1.93,1.78,2025-08-26 06:20:22 UTC
Challenger Porto,"Torres, Tiago","Barton, Hynek",5.82,1.1,2025-08-26 06:20:22 UTC
Challenger Porto,"Sanchez-Izquierdo, Nikolas","Dodig, Matej",1.9,1.8,2025-08-26 06:20:22 UTC
Challenger Porto,"Arnaud Bailly, Gilles","Araujo, Pedro",1.3,3.21,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Yevseyev, Denis","Moriya, Hiroki",1.66,2.09,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Imamura, Masamic.","Crawford, Oliver",4.16,1.19,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Cui, Jie","Gea, Arthur",2.99,1.34,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Fomin, Sergey","Isomura, Kokoro",1.5,2.41,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Tomic, Bernard","Sekulic, Philip",1.47,2.5,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Sun, Fajing","Mo, Ye Cong",1.33,3.04,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Binda, Alexandr","Tokuda, Renta",2.56,1.45,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Shin, Sanhui","Shin, Woobin",1.63,2.14,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Simakin, Ilia",Wu Tung Lin,1.59,2.21,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Bouzige, Moerani","Shimabukuro, Sho",4.04,1.2,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Charlton, Joshua","Te, Rigele",2.29,1.55,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Peliwo, Filip","Bar Biryukov, Petr",2.03,1.7,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Xiao, Linang","Noguchi, Rio",4.16,1.19,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Uchiyama, Yasutaka","Kikuchi, Yuta",1.27,3.41,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Uesugi, Kaito","Huang, Tsung-Hao",2.69,1.41,2025-08-26 06:20:22 UTC
Challenger Zhangjiagang,"Castelnuovo, Luca","Uchida, Kaichi",1.85,1.85,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain, Qualifying","Soriano Barrera, Adria","Parker, Stuart",1.8,1.86,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain, Qualifying","Paul, Jakub","Langmo, Christian",1.44,2.52,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain, Qualifying","Geerts, Michaël","Honda, Naoya",1.41,2.61,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain, Qualifying","Callejon Hernando, Sergio",Masur Daniel,1.6,2.14,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain, Qualifying","Stewart, Hamish","Poullain, Lucas",1.83,1.83,2025-08-26 06:20:22 UTC
"Challenger, Manacor, Spain, Qualifying","Chidekh, Clement","Barroso Campos, Alberto",1.2,3.87,2025-08-26 06:20:22 UTC
