TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atptoronto,R16,Alex Michelsen,Learner Tien,51.6000,48.4000,,,1.9400,2.0700,,,,,,
Portochallenger,QF,Elias Ymer,Hugo Grenier,55.7000,44.3000,,,1.8000,2.2600,,,,,,
Portochallenger,QF,Moez Echargui,Edas Butvilas,29.4000,70.6000,,,3.4000,1.4200,,,,,,
Portochallenger,QF,Francesco Maestrelli,Antoine Escoffier,62.3000,37.7000,,,1.6100,2.6500,,,,,,
Portochallenger,QF,Henrique Rocha,Alejandro Moro Canas,53.4000,46.6000,,,1.8700,2.1500,,,,,,
Lexingtonchallenger,QF,Nishesh Basavareddy,Zachary Svajda,61.2000,38.8000,,,1.6300,2.5800,,,,,,
Lexingtonchallenger,QF,Michael Zheng,Yu Hsiou Hsu,45.4000,54.6000,,,2.2000,1.8300,,,,,,
Lexingtonchallenger,QF,Giles Hussey,Bernard Tomic,37.1000,62.9000,,,2.7000,1.5900,,,,,,
Lexingtonchallenger,QF,Dhakshineswar Suresh,Eliot Spizzirri,9.1000,90.9000,,,10.9900,1.1000,,,,,,
Hagenchallenger,R16,Sumit Nagal,Niels Mcdonald,80.4000,19.6000,,,1.2400,5.1000,,,,,,
Liberecchallenger,QF,Daniel Michalski,Valentin Vacherot,14.5000,85.5000,,,6.9000,1.1700,,,,,,
Liberecchallenger,QF,Jack Pinnington Jones,Genaro Alberto Olivieri,50.0000,50.0000,,,2.0000,2.0000,,,,,,
Liberecchallenger,QF,Andrea Collarini,Gonzalo Bueno,56.9000,43.1000,,,1.7600,2.3200,,,,,,
Liberecchallenger,QF,Norbert Gombos,Maxim Mrva,61.7000,38.3000,,,1.6200,2.6100,,,,,,
Astanachallenger,QF,Clement Chidekh,Abedallah Shelbayh,68.4000,31.6000,,,1.4600,3.1600,,,,,,
Astanachallenger,QF,Karan Singh,Alexandr Binda,26.5000,73.5000,,,3.7700,1.3600,,,,,,
Astanachallenger,QF,Shintaro Imai,Aleksandre Bakshi,54.5000,45.5000,,,1.8300,2.2000,,,,,,
Astanachallenger,QF,Ricardas Berankis,Nicolai Budkov Kjaer,35.7000,64.3000,,,2.8000,1.5600,,,,,,
