TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Porto2Challenger,https://www.tennisabstract.com/current/2025Porto2Challenger.html,QF,Nikolas Sanchez Izquierdo,Alejandro Moro Canas,39.3,60.7,2.54,1.65,Sackmann,2025-08-29 06:19:01 UTC
Porto2Challenger,https://www.tennisabstract.com/current/2025Porto2Challenger.html,QF,Nicolas Alvarez Varona,Gilles Arnaud Bailly,33.4,66.6,2.99,1.5,Sackmann,2025-08-29 06:19:01 UTC
Porto2Challenger,https://www.tennisabstract.com/current/2025Porto2Challenger.html,QF,Frederico Ferreira Silva,David Jorda Sanchis,50.0,50.0,2.0,2.0,Sackmann,2025-08-29 06:19:01 UTC
Porto2Challenger,https://www.tennisabstract.com/current/2025Porto2Challenger.html,QF,Daniel Michalski,Guy Den Ouden,13.5,86.5,7.41,1.16,Sackmann,2025-08-29 06:19:01 UTC
Comochallenger,https://www.tennisabstract.com/current/2025ComoChallenger.html,R16,Nicolai Budkov Kjaer,Giovanni Fonio,84.7,15.3,1.18,6.54,Sackmann,2025-08-29 06:19:01 UTC
Comochallenger,https://www.tennisabstract.com/current/2025ComoChallenger.html,R16,Raul Brancaccio,Alvaro Guillen Meza,41.3,58.7,2.42,1.7,Sackmann,2025-08-29 06:19:01 UTC
Comochallenger,https://www.tennisabstract.com/current/2025ComoChallenger.html,R16,Gonzalo Bueno,Henri Squire,62.4,37.6,1.6,2.66,Sackmann,2025-08-29 06:19:01 UTC
Comochallenger,https://www.tennisabstract.com/current/2025ComoChallenger.html,R16,Luka Mikrut,Carlo Alberto Caniato,54.7,45.3,1.83,2.21,Sackmann,2025-08-29 06:19:01 UTC
Comochallenger,https://www.tennisabstract.com/current/2025ComoChallenger.html,QF,Juan Bautista Torres,Jacopo Berrettini,36.3,63.7,2.75,1.57,Sackmann,2025-08-29 06:19:01 UTC
Comochallenger,https://www.tennisabstract.com/current/2025ComoChallenger.html,R16,Lorenzo Carboni,Duje Ajdukovic,0.0,100.0,,1.0,Sackmann,2025-08-29 06:19:01 UTC
Zhangjiagangchallenger,https://www.tennisabstract.com/current/2025ZhangjiagangChallenger.html,QF,Renta Tokuda,Oliver Crawford,36.0,64.0,2.78,1.56,Sackmann,2025-08-29 06:19:01 UTC
Zhangjiagangchallenger,https://www.tennisabstract.com/current/2025ZhangjiagangChallenger.html,QF,San Hui Sin,Kokoro Isomura,47.4,52.6,2.11,1.9,Sackmann,2025-08-29 06:19:01 UTC
Zhangjiagangchallenger,https://www.tennisabstract.com/current/2025ZhangjiagangChallenger.html,QF,Ilia Simakin,Sho Shimabukuro,56.2,43.8,1.78,2.28,Sackmann,2025-08-29 06:19:01 UTC
Zhangjiagangchallenger,https://www.tennisabstract.com/current/2025ZhangjiagangChallenger.html,QF,Yasutaka Uchiyama,Kaichi Uchida,75.8,24.2,1.32,4.13,Sackmann,2025-08-29 06:19:01 UTC
Manacorchallenger,https://www.tennisabstract.com/current/2025ManacorChallenger.html,QF,Daniel Rincon,Miguel Tobon,68.3,31.7,1.46,3.15,Sackmann,2025-08-29 06:19:01 UTC
Manacorchallenger,https://www.tennisabstract.com/current/2025ManacorChallenger.html,QF,Harold Mayot,Stuart Parker,73.4,26.6,1.36,3.76,Sackmann,2025-08-29 06:19:01 UTC
Manacorchallenger,https://www.tennisabstract.com/current/2025ManacorChallenger.html,QF,Daniel Masur,Jurij Rodionov,27.7,72.3,3.61,1.38,Sackmann,2025-08-29 06:19:01 UTC
Manacorchallenger,https://www.tennisabstract.com/current/2025ManacorChallenger.html,QF,Edas Butvilas,Jay Dylan Hara Friend,73.0,27.0,1.37,3.7,Sackmann,2025-08-29 06:19:01 UTC
