ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-11-04,2025athens,R32,Alejandro Tabilo,Adam Walton,alejandrotabilo,adamwalton,7-6(7) 6-7(6) 7-5,Atpathens
2025-11-04,2025athens,R32,Eliot Spizzirri,Laslo Djere,eliotspizzirri,laslodjere,1-6 7-6(6) 6-2,Atpathens
2025-11-04,2025athens,R32,Nuno Borges,Stefanos Sakellaridis,nunoborges,stefanossakellaridis,7-6(4) 6-3,Atpathens
2025-11-04,2025athens,R32,Vit Kopriva,Reilly Opelka,vitkopriva,reillyopelka,6-4 6-3,Atpathens
2025-11-04,2025athens,R32,Sebastian Korda,Alexei Popyrin,sebastiankorda,alexeipopyrin,4-6 6-3 6-4,Atpathens
2025-11-04,2025athens,R32,Damir Dzumhur,Jacob Fearnley,damirdzumhur,jacobfearnley,6-4 6-2,Atpathens
2025-11-04,2025athens,R32,Miomir Kecmanovic,Kamil Majchrzak,miomirkecmanovic,kamilmajchrzak,7-6(4) 7-6(4),Atpathens
2025-11-04,2025athens,R32,Alexandre Muller,Jan Lennard Struff,alexandremuller,janlennardstruff,6-3 2-6 7-6(6),Atpathens
2025-11-04,2025athens,R32,Stan Wawrinka,Botic Van De Zandschulp,stanwawrinka,boticvandezandschulp,2-6 7-6(5) 7-5,Atpathens
2025-11-04,2025athens,Q2,Yannick Hanfmann,Alex Molcan,yannickhanfmann,alexmolcan,7-6(2) 6-3,Atpathens
2025-11-04,2025athens,Q2,Jan Lennard Struff,Henry Bernet,janlennardstruff,henrybernet,4-6 6-4 6-3,Atpathens
2025-11-04,2025athens,Q2,Eliot Spizzirri,Vit Kopriva,eliotspizzirri,vitkopriva,4-6 7-5 6-2,Atpathens
2025-11-04,2025athens,Q2,Mackenzie Mcdonald,Shintaro Mochizuki,mackenziemcdonald,shintaromochizuki,4-6 6-2 6-2,Atpathens
2025-11-04,2025athens,Q1,Alex Molcan,Filip Misolic,alexmolcan,filipmisolic,6-3 6-7(3) 6-1,Atpathens
2025-11-04,2025athens,Q1,Yannick Hanfmann,Lukas Klein,yannickhanfmann,lukasklein,6-2 6-4,Atpathens
2025-11-04,2025athens,Q1,Jan Lennard Struff,Mark Lajal,janlennardstruff,marklajal,7-6(1) 7-5,Atpathens
2025-11-04,2025athens,Q1,Henry Bernet,Thiago Agustin Tirante,henrybernet,thiagoagustintirante,7-5 6-4,Atpathens
2025-11-04,2025athens,Q1,Vit Kopriva,Jaime Faria,vitkopriva,jaimefaria,6-3 6-2,Atpathens
2025-11-04,2025athens,Q1,Eliot Spizzirri,Chun Hsin Tseng,eliotspizzirri,chunhsintseng,6-1 6-3,Atpathens
2025-11-04,2025athens,Q1,Shintaro Mochizuki,Pavlos Tsitsipas,shintaromochizuki,pavlostsitsipas,6-1 6-2,Atpathens
2025-11-04,2025athens,Q1,Mackenzie Mcdonald,Marco Trungelliti,mackenziemcdonald,marcotrungelliti,2-6 6-2 7-5,Atpathens
2025-11-04,2025metz,R32,Arthur Cazaux,Adrian Mannarino,arthurcazaux,adrianmannarino,6-3 7-6(4),Atpmetz
2025-11-04,2025metz,R32,Cameron Norrie,Valentin Royer,cameronnorrie,valentinroyer,6-3 6-7(2) 6-3,Atpmetz
2025-11-04,2025metz,R32,Lorenzo Sonego,Jan Choinski,lorenzosonego,janchoinski,4-6 6-4 6-4,Atpmetz
2025-11-04,2025metz,R32,Hugo Gaston,Terence Atmane,hugogaston,terenceatmane,6-4 6-1,Atpmetz
