ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-08-26,2025porto,R32,Nikolas Sanchez Izquierdo,Thiago Seyboth Wild,nikolassanchezizquierdo,thiagoseybothwild,6-2 6-4,Porto2Challenger
2025-08-26,2025porto,R32,Matej Dodig,Tiago Pereira,matejdodig,tiagopereira,2-6 6-4 6-4,Porto2Challenger
2025-08-26,2025porto,R32,Genaro Alberto Olivieri,Juan Alejandro Hernandez Serrano,genaroalbertoolivieri,juanalejandrohernandezserrano,6-4 6-2,Porto2Challenger
2025-08-26,2025porto,R32,Alex Barrena,Christoph Negritu,alexbarrena,christophnegritu,6-4 6-4,Porto2Challenger
2025-08-26,2025porto,R32,Nicolas Alvarez Varona,Robert Strombachs,nicolasalvarezvarona,robertstrombachs,6-0 6-2,Porto2Challenger
2025-08-26,2025porto,R32,Gilles Arnaud Bailly,Maxim Mrva,gillesarnaudbailly,maximmrva,6-1 6-2,Porto2Challenger
2025-08-26,2025porto,R32,Pedro Araujo,Elias Ymer,pedroaraujo,eliasymer,5-7 6-4 7-5,Porto2Challenger
2025-08-26,2025porto,Q2,Olle Wallin,Alex Martinez,ollewallin,alexmartinez,7-6(4) 6-4,Porto2Challenger
2025-08-26,2025porto,Q2,Max Alcala Gurri,Sebastian Gima,maxalcalagurri,sebastiangima,6-2 6-3,Porto2Challenger
2025-08-26,2025porto,Q2,Tiago Torres,Dan Martin,tiagotorres,danmartin,7-5 6-3,Porto2Challenger
2025-08-26,2025porto,Q2,Maxwell Mckennon,Szymon Kielan,maxwellmckennon,szymonkielan,6-3 6-0,Porto2Challenger
2025-08-26,2025porto,Q2,David Jorda Sanchis,Tiago Cacao,davidjordasanchis,tiagocacao,6-2 6-2,Porto2Challenger
2025-08-26,2025porto,Q2,Filip Pieczonka,Kenny De Schepper,filippieczonka,kennydeschepper,6-7(5) 6-1 6-1,Porto2Challenger
2025-08-26,2025porto,Q1,Alex Martinez,Adam Heinonen,alexmartinez,adamheinonen,7-6(3) 6-2,Porto2Challenger
2025-08-26,2025porto,Q1,Max Alcala Gurri,Tomas Luis,maxalcalagurri,tomasluis,6-1 6-3,Porto2Challenger
2025-08-26,2025porto,Q1,Sebastian Gima,Lorenzo Bocchi,sebastiangima,lorenzobocchi,7-5 6-1,Porto2Challenger
2025-08-26,2025porto,Q1,Dan Martin,Hugo Maia,danmartin,hugomaia,6-1 6-4,Porto2Challenger
2025-08-26,2025porto,Q1,Tiago Torres,Tristan Mccormick,tiagotorres,tristanmccormick,6-7(5) 6-3 6-1,Porto2Challenger
2025-08-26,2025porto,Q1,Maxwell Mckennon,Jan Jermar,maxwellmckennon,janjermar,6-4 7-5,Porto2Challenger
2025-08-26,2025porto,Q1,Szymon Kielan,Bautista Vilicich,szymonkielan,bautistavilicich,6-4 6-4,Porto2Challenger
2025-08-26,2025porto,Q1,David Jorda Sanchis,Guilherme Valdoleiros,davidjordasanchis,guilhermevaldoleiros,6-3 6-0,Porto2Challenger
2025-08-26,2025porto,Q1,Tiago Cacao,Jose Freitas,tiagocacao,josefreitas,6-0 6-1,Porto2Challenger
2025-08-26,2025porto,Q1,Filip Pieczonka,Loann Massard,filippieczonka,loannmassard,6-4 6-1,Porto2Challenger
2025-08-26,2025porto,Q1,Kenny De Schepper,Sekou Bangoura,kennydeschepper,sekoubangoura,6-3 6-4,Porto2Challenger
2025-08-26,2025como,R32,Gonzalo Bueno,Facundo Diaz Acosta,gonzalobueno,facundodiazacosta,3-6 6-3 6-4,Comochallenger
