tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Cincinnati,"Boyer, Tristan","Holt, Brandon",1.77,1.98,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Ugo Carabelli, Camilo","Nishikori, Kei",2.48,1.5,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Nardi, Luca","Tirante, Thiago Agustin",2.36,1.55,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Kecmanovic, Miomir","Quinn, Ethan",1.7,2.08,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Coric, Borna","Nava, Emilio",2.57,1.47,2025-08-08 06:22:16 UTC
ATP Cincinnati,Giron Marcos,"Blockx, Alexander",1.6,2.25,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Comesana, Francisco","Munar, Jaume",3.04,1.35,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Brooksby, Jenson","Müller, Alexandre",1.75,2.01,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Dellien, Hugo","Opelka, Reilly",5.2,1.14,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Medjedovic, Hamad","Kovacevic, Aleksandar",1.8,1.95,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Walton, Adam","Navone, Mariano",1.76,2.0,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Bellucci, Mattia","Dzumhur, Damir",1.62,2.21,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Altmaier, Daniel","Bautista Agut, Roberto",2.36,1.55,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Landaluce, Martin","Kypson, Patrick",2.08,1.7,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Ofner, Sebastian","Royer, Valentin",1.87,1.87,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Tien, Learner","Riedi, Leandro",1.42,2.74,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Monfils, Gaël","Basavareddy, Nishesh",1.6,2.25,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Vukic, Aleksandar","Basavareddy, Nishesh",1.72,2.05,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Ruud, Casper","Rinderknech, Arthur",1.3,3.33,2025-08-08 06:22:16 UTC
ATP Cincinnati,"Davidovich Fokina, Alejandro","Fonseca, Joao",1.7,2.08,2025-08-08 06:22:16 UTC
Challenger Chicago,"Svajda, Trevor","Johns, Garrett",1.48,2.47,2025-08-08 06:22:16 UTC
Challenger Chicago,"Wu, Yibing","Hsu, Yu Hsiou",1.33,3.04,2025-08-08 06:22:16 UTC
Challenger Bonn,"Reis Da Silva, Joao Lucas","Collignon, Raphaël",3.73,1.23,2025-08-08 06:22:16 UTC
Challenger Bonn,"Midon, Lautaro","Rodionov, Jurij",2.0,1.72,2025-08-08 06:22:16 UTC
Challenger Bonn,"Skatov, Timofey","Milev, Yanaki",1.13,5.1,2025-08-08 06:22:16 UTC
Challenger Bonn,"Gaubas, Vilius","Schwaerzler, Joel",1.52,2.36,2025-08-08 06:22:16 UTC
Challenger Grodzisk Mazowiecki,"Maestrelli, Francesco","Prizmic, Dino",3.56,1.25,2025-08-08 06:22:16 UTC
Challenger Grodzisk Mazowiecki,"Zeppieri, Giulio","Mayot, Harold",1.9,1.8,2025-08-08 06:22:16 UTC
Challenger Grodzisk Mazowiecki,"Cina, Federico","Blanchet, Ugo",1.48,2.47,2025-08-08 06:22:16 UTC
Challenger Grodzisk Mazowiecki,Majchrzak Kamil,"Glinka, Daniil",1.15,4.73,2025-08-08 06:22:16 UTC
Challenger Cordenons,"Stebe, Cedrik-Marcel","Piros, Zsombor",4.04,1.2,2025-08-08 06:22:16 UTC
Challenger Cordenons,"Rodriguez Taverna, Santiago","Lajovic, Dusan",4.57,1.16,2025-08-08 06:22:16 UTC
Challenger Cordenons,"Taberner, Carlos","Bueno, Gonzalo",1.46,2.52,2025-08-08 06:22:16 UTC
