tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Prostejov,"Kuzmanov, Dimitar",Ramos Vinolas Albert,2.24,1.55,2025-06-02 06:21:26 UTC
Challenger Prostejov,"Tseng, Chun Hsin","Vallejo, Adolfo Daniel",1.24,3.5,2025-06-02 06:21:26 UTC
Challenger Prostejov,"Moro Canas, Alejandro","Dalla Valle, Enrico",1.38,2.72,2025-06-02 06:21:26 UTC
Challenger Prostejov,"Neumayer, Lukas","Kopriva, Vit",3.35,1.26,2025-06-02 06:21:26 UTC
Challenger Prostejov,"Jianu, Filip Cri.","Sanchez-Izquierdo, Nikolas",1.76,1.91,2025-06-02 06:21:26 UTC
Challenger Prostejov,"Van Assche, Luca","Shelbayh, Abdullah",1.08,6.02,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Schoolkate, Tristan","Jarry, Nicolas",2.2,1.57,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Clarke, Jay","Harris, Lloyd",3.04,1.31,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Hijikata, Rinky","Harris, Billy",1.63,2.09,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Hüsler, Marc-Andrea","Mayot, Harold",1.87,1.79,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Spizzirri, Eliot","Basavareddy, Nishesh",1.9,1.77,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Virtanen, Otto","Vukic, Aleksandar",2.14,1.6,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Duckworth, James","Holt, Brandon",1.44,2.52,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Mannarino, Adrian","Nishioka, Yoshihito",1.72,1.96,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Moreno De Alboran, Nicolas","O`Connell, Christopher",2.72,1.38,2025-06-02 06:21:26 UTC
Challenger Birmingham,"Bellucci, Mattia","Landaluce, Martin",1.55,2.24,2025-06-02 06:21:26 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Watanuki, Yosuke","Gueymard-Wayenburg, Sascha",1.37,2.76,2025-06-02 06:21:26 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Tu, Li","Svajda, Zachary",1.77,1.9,2025-06-02 06:21:26 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Pinnington Jones, Jack","Uchiyama, Yasutaka",1.57,2.2,2025-06-02 06:21:26 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Wong, Coleman","Lajal, Mark",2.35,1.5,2025-06-02 06:21:26 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Zahraj, Patrick","Cassone, Murphy",2.61,1.41,2025-06-02 06:21:26 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Hussey, Giles","Bolt, Alex",2.85,1.35,2025-06-02 06:21:26 UTC
Challenger Heilbronn Qualification,"Sakamoto, Rei","Rosenkranz, Mats",1.42,2.58,2025-06-02 06:21:26 UTC
Challenger Heilbronn Qualification,Masur Daniel,"Topo, Marko",2.49,1.45,2025-06-02 06:21:26 UTC
Challenger Heilbronn Qualification,"Vatutin, Alexey","Brunold, Mika",2.03,1.67,2025-06-02 06:21:26 UTC
Challenger Heilbronn Qualification,"Handel, Tim","Broska, Florian",1.72,1.96,2025-06-02 06:21:26 UTC
Challenger Heilbronn Qualification,"Squire, Henri","Agwi, Michael",1.37,2.76,2025-06-02 06:21:26 UTC
Challenger Heilbronn Qualification,"Maestrelli, Francesco","Wiskandt, Max",1.22,3.67,2025-06-02 06:21:26 UTC
Challenger Prostejov Qualification,"Nicod, Jakub","Barton, Hynek",2.4,1.48,2025-06-02 06:21:26 UTC
Challenger Prostejov Qualification,"Martin, Andrej","Karol, Milos",1.63,2.09,2025-06-02 06:21:26 UTC
Challenger Prostejov Qualification,"Brunclik, Petr","Campana Lee, Gerard",1.6,2.14,2025-06-02 06:21:26 UTC
Challenger Prostejov Qualification,"Travaglia, Stefano","Pokorny, Lukas",1.53,2.28,2025-06-02 06:21:26 UTC
