TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atprome,R128,Mariano Navone,Federico Cina,90.5000,9.5000,,,1.1000,10.5300,,,,,,
Atprome,R128,Jesper De Jong,Alexander Shevchenko,63.1000,36.9000,,,1.5800,2.7100,,,,,,
Atprome,R128,Hugo Gaston,Nicolas Jarry,42.9000,57.1000,,,2.3300,1.7500,,,,,,
Atprome,R128,Roberto Carballes Baena,Sebastian Ofner,61.1000,38.9000,,,1.6400,2.5700,,,,,,
Atprome,R128,Tomas Barrios Vera,Jaume Munar,39.4000,60.6000,,,2.5400,1.6500,,,,,,
Atprome,R128,Aleksandar Vukic,Nicolas Moreno De Alboran,49.5000,50.5000,,,2.0200,1.9800,,,,,,
Atprome,R128,Jacob Fearnley,Fabio Fognini,58.1000,41.9000,,,1.7200,2.3900,,,,,,
Atprome,R128,Alexander Bublik,Roman Safiullin,49.3000,50.7000,,,2.0300,1.9700,,,,,,
Atprome,R128,Gabriel Diallo,Marcos Giron,59.6000,40.4000,,,1.6800,2.4800,,,,,,
Atprome,R128,Mattia Bellucci,Pedro Martinez,32.1000,67.9000,,,3.1200,1.4700,,,,,,
Atprome,R128,Arthur Rinderknech,Matteo Gigante,60.3000,39.7000,,,1.6600,2.5200,,,,,,
Atprome,R128,Fabian Marozsan,Joao Fonseca,38.7000,61.3000,,,2.5800,1.6300,,,,,,
Atprome,R128,Matteo Arnaldi,Roberto Bautista Agut,61.7000,38.3000,,,1.6200,2.6100,,,,,,
Atprome,R128,Learner Tien,Reilly Opelka,21.4000,78.6000,,,4.6700,1.2700,,,,,,
Atprome,R128,Nuno Borges,Thiago Seyboth Wild,77.1000,22.9000,,,1.3000,4.3700,,,,,,
Atprome,R128,Luca Nardi,Flavio Cobolli,25.7000,74.3000,,,3.8900,1.3500,,,,,,
Wuxichallenger,R16,Andre Ilagan,Yusuke Takahashi,66.8000,33.2000,,,1.5000,3.0100,,,,,,
Francavillaalmarechallenger,R16,Timofey Skatov,Benoit Paire,65.8000,34.2000,,,1.5200,2.9200,,,,,,
Francavillaalmarechallenger,R16,Francesco Maestrelli,Radu Albot,32.5000,67.5000,,,3.0800,1.4800,,,,,,
Praguechallenger,R16,Sascha Gueymard Wayenburg,Mees Rottgering,38.7000,61.3000,,,2.5800,1.6300,,,,,,
Praguechallenger,R16,Filip Misolic,Nikoloz Basilashvili,52.9000,47.1000,,,1.8900,2.1200,,,,,,
