TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Szczecinchallenger,https://www.tennisabstract.com/current/2025SzczecinChallenger.html,R16,Vit Kopriva,Diego Dedura Palomero,85.9,14.1,1.16,7.09,Sackmann,2025-09-10 06:17:15 UTC
Szczecinchallenger,https://www.tennisabstract.com/current/2025SzczecinChallenger.html,R16,Dimitar Kuzmanov,Pablo Llamas Ruiz,22.0,78.0,4.55,1.28,Sackmann,2025-09-10 06:17:15 UTC
Szczecinchallenger,https://www.tennisabstract.com/current/2025SzczecinChallenger.html,R16,Francesco Passaro,Henri Squire,76.3,23.7,1.31,4.22,Sackmann,2025-09-10 06:17:15 UTC
Szczecinchallenger,https://www.tennisabstract.com/current/2025SzczecinChallenger.html,R16,Facundo Diaz Acosta,Hynek Barton,77.4,22.6,1.29,4.42,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Christopher Oconnell,Rigele Te,100.0,0.0,1.0,,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Kasidit Samrej,Christopher Eubanks,0.0,100.0,,1.0,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Luca Castelnuovo,Omar Jasika,100.0,0.0,1.0,,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Marat Sharipov,Taro Daniel,100.0,0.0,1.0,,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Giulio Zeppieri,Yuta Kikuchi,100.0,0.0,1.0,,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Yu Hsiou Hsu,Pavel Kotov,100.0,0.0,1.0,,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Alexandr Binda,Gauthier Onclin,0.0,100.0,,1.0,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Ilia Simakin,James Mccabe,0.0,100.0,,1.0,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Charles Chen,Oliver Crawford,0.0,100.0,,1.0,Sackmann,2025-09-10 06:17:15 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,R32,Linang Xiao,Petr Bar Biryukov,0.0,100.0,,1.0,Sackmann,2025-09-10 06:17:15 UTC
Renneschallenger,https://www.tennisabstract.com/current/2025RennesChallenger.html,R32,Hugo Gaston,Christoph Negritu,100.0,0.0,1.0,,Sackmann,2025-09-10 06:17:15 UTC
Renneschallenger,https://www.tennisabstract.com/current/2025RennesChallenger.html,R32,Mikhail Kukushkin,Enzo Couacaud,0.0,100.0,,1.0,Sackmann,2025-09-10 06:17:15 UTC
Renneschallenger,https://www.tennisabstract.com/current/2025RennesChallenger.html,R32,Eliakim Coulibaly,Leo Raquillet,100.0,0.0,1.0,,Sackmann,2025-09-10 06:17:15 UTC
