ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-05-10,2025rome,R64,Jack Draper,Luciano Darderi,jackdraper,lucianodarderi,6-1 6-4,Atprome
2025-05-10,2025rome,R64,Vit Kopriva,Sebastian Baez,vitkopriva,sebastianbaez,3-6 6-4 6-4,Atprome
2025-05-10,2025rome,R64,Corentin Moutet,Ugo Humbert,corentinmoutet,ugohumbert,6-3 4-0 RET,Atprome
2025-05-10,2025rome,R64,Holger Rune,Francisco Comesana,holgerrune,franciscocomesana,3-6 6-3 6-4,Atprome
2025-05-10,2025rome,R64,Francesco Passaro,Grigor Dimitrov,francescopassaro,grigordimitrov,7-5 6-3,Atprome
2025-05-10,2025rome,R64,Karen Khachanov,Roman Andres Burruchaga,karenkhachanov,romanandresburruchaga,6-4 5-7 6-1,Atprome
2025-05-10,2025rome,R64,Laslo Djere,Alex Michelsen,laslodjere,alexmichelsen,6-0 6-3,Atprome
2025-05-10,2025rome,R64,Carlos Alcaraz,Dusan Lajovic,carlosalcaraz,dusanlajovic,6-3 6-3,Atprome
2025-05-10,2025rome,R64,Lorenzo Musetti,Otto Virtanen,lorenzomusetti,ottovirtanen,6-3 6-2,Atprome
2025-05-10,2025rome,R64,Alexei Popyrin,Carlos Taberner,alexeipopyrin,carlostaberner,6-1 7-6(4),Atprome
2025-05-10,2025rome,R64,Daniil Medvedev,Cameron Norrie,daniilmedvedev,cameronnorrie,6-4 6-2,Atprome
2025-05-10,2025rome,R64,Arthur Fils,Tallon Griekspoor,arthurfils,tallongriekspoor,6-2 6-2,Atprome
2025-05-10,2025rome,R64,Stefanos Tsitsipas,Alexandre Muller,stefanostsitsipas,alexandremuller,6-2 7-6(3),Atprome
2025-05-10,2025rome,R64,Vilius Gaubas,Denis Shapovalov,viliusgaubas,denisshapovalov,6-3 6-4,Atprome
2025-05-10,2025rome,R64,Alexander Zverev,Camilo Ugo Carabelli,alexanderzverev,camilougocarabelli,6-2 6-1,Atprome
2025-05-10,2025rome,R128,Mariano Navone,Federico Cina,marianonavone,federicocina,6-3 6-3,Atprome
2025-05-10,2025rome,R128,Jesper De Jong,Alexander Shevchenko,jesperdejong,alexandershevchenko,6-2 6-4,Atprome
2025-05-10,2025rome,R128,Nicolas Jarry,Hugo Gaston,nicolasjarry,hugogaston,7-6(4) 6-4,Atprome
2025-05-10,2025rome,R128,Sebastian Ofner,Roberto Carballes Baena,sebastianofner,robertocarballesbaena,6-3 0-0 RET,Atprome
2025-05-10,2025rome,R128,Jaume Munar,Tomas Barrios Vera,jaumemunar,tomasbarriosvera,4-6 6-2 7-5,Atprome
2025-05-10,2025rome,R128,Aleksandar Vukic,Nicolas Moreno De Alboran,aleksandarvukic,nicolasmorenodealboran,7-6(2) 6-2,Atprome
2025-05-10,2025rome,R128,Jacob Fearnley,Fabio Fognini,jacobfearnley,fabiofognini,6-2 6-3,Atprome
2025-05-10,2025rome,R128,Alexander Bublik,Roman Safiullin,alexanderbublik,romansafiullin,6-3 7-6(4),Atprome
2025-05-10,2025rome,R128,Marcos Giron,Gabriel Diallo,marcosgiron,gabrieldiallo,3-6 6-3 6-4,Atprome
2025-05-10,2025rome,R128,Pedro Martinez,Mattia Bellucci,pedromartinez,mattiabellucci,6-4 6-2,Atprome
2025-05-10,2025rome,R128,Matteo Gigante,Arthur Rinderknech,matteogigante,arthurrinderknech,7-6(4) 7-6(4),Atprome
2025-05-10,2025rome,R128,Fabian Marozsan,Joao Fonseca,fabianmarozsan,joaofonseca,6-3 7-6(4),Atprome
2025-05-10,2025rome,R128,Roberto Bautista Agut,Matteo Arnaldi,robertobautistaagut,matteoarnaldi,6-4 6-3,Atprome
2025-05-10,2025rome,R128,Learner Tien,Reilly Opelka,learnertien,reillyopelka,6-4 7-6(11),Atprome
2025-05-10,2025rome,R128,Thiago Seyboth Wild,Nuno Borges,thiagoseybothwild,nunoborges,6-1 4-6 6-4,Atprome
2025-05-10,2025rome,R128,Luca Nardi,Flavio Cobolli,lucanardi,flaviocobolli,6-3 6-4,Atprome
2025-05-10,2025rome,R128,Luciano Darderi,Bu Yunchaokete,lucianodarderi,buyunchaokete,7-6(4) 6-3,Atprome
2025-05-10,2025rome,R128,Vit Kopriva,Quentin Halys,vitkopriva,quentinhalys,6-4 6-3,Atprome
2025-05-10,2025rome,R128,Corentin Moutet,Rinky Hijikata,corentinmoutet,rinkyhijikata,3-6 6-1 7-5,Atprome
2025-05-10,2025rome,R128,Francisco Comesana,Daniel Altmaier,franciscocomesana,danielaltmaier,6-1 7-5,Atprome
2025-05-10,2025rome,R128,Francesco Passaro,Chun Hsin Tseng,francescopassaro,chunhsintseng,6-0 2-6 6-3,Atprome
2025-05-10,2025rome,R128,Roman Andres Burruchaga,Lorenzo Sonego,romanandresburruchaga,lorenzosonego,6-2 6-3,Atprome
2025-05-10,2025rome,R128,Laslo Djere,Tomas Martin Etcheverry,laslodjere,tomasmartinetcheverry,6-3 6-2,Atprome
2025-05-10,2025rome,R128,Dusan Lajovic,Yoshihito Nishioka,dusanlajovic,yoshihitonishioka,7-5 6-1,Atprome
2025-05-10,2025rome,R128,Otto Virtanen,Hamad Medjedovic,ottovirtanen,hamadmedjedovic,6-4 6-4,Atprome
2025-05-10,2025rome,R128,Jordan Thompson,Giovanni Mpetshi Perricard,jordanthompson,giovannimpetshiperricard,3-6 6-3 7-6(5),Atprome
2025-05-10,2025rome,R128,Carlos Taberner,Aleksandar Kovacevic,carlostaberner,aleksandarkovacevic,6-3 1-6 7-5,Atprome
2025-05-10,2025rome,R128,Cameron Norrie,Christopher Oconnell,cameronnorrie,christopheroconnell,6-3 6-2,Atprome
2025-05-10,2025rome,R128,Tallon Griekspoor,Miomir Kecmanovic,tallongriekspoor,miomirkecmanovic,4-6 6-3 6-0,Atprome
2025-05-10,2025rome,R128,Alexandre Muller,Jiri Lehecka,alexandremuller,jirilehecka,2-6 6-3 7-6(5),Atprome
2025-05-10,2025rome,R128,Vilius Gaubas,Damir Dzumhur,viliusgaubas,damirdzumhur,7-6(3) 2-6 6-4,Atprome
2025-05-10,2025rome,R128,Camilo Ugo Carabelli,Pablo Carreno Busta,camilougocarabelli,pablocarrenobusta,6-2 1-6 6-3,Atprome
2025-05-10,2025rome,Q2,Nicolas Moreno De Alboran,Giulio Zeppieri,nicolasmorenodealboran,giuliozeppieri,6-4 3-6 6-1,Atprome
2025-05-10,2025rome,Q2,Sebastian Ofner,Yannick Hanfmann,sebastianofner,yannickhanfmann,7-6(1) 6-2,Atprome
2025-05-10,2025rome,Q2,Dusan Lajovic,Cameron Norrie,dusanlajovic,cameronnorrie,6-1 4-6 6-3,Atprome
2025-05-10,2025rome,Q2,Alexander Shevchenko,Marton Fucsovics,alexandershevchenko,martonfucsovics,6-4 6-2,Atprome
2025-05-10,2025rome,Q2,Thiago Seyboth Wild,Jesper De Jong,thiagoseybothwild,jesperdejong,7-6(5) 6-4,Atprome
2025-05-10,2025rome,Q2,Otto Virtanen,Federico Arnaboldi,ottovirtanen,federicoarnaboldi,6-3 6-1,Atprome
2025-05-10,2025rome,Q2,Vit Kopriva,Nishesh Basavareddy,vitkopriva,nisheshbasavareddy,6-4 6-2,Atprome
2025-05-10,2025rome,Q2,Roman Andres Burruchaga,Pablo Carreno Busta,romanandresburruchaga,pablocarrenobusta,3-6 6-3 6-2,Atprome
2025-05-10,2025rome,Q2,Chun Hsin Tseng,Juan Manuel Cerundolo,chunhsintseng,juanmanuelcerundolo,6-1 6-4,Atprome
2025-05-10,2025rome,Q2,Vilius Gaubas,Hugo Dellien,viliusgaubas,hugodellien,7-5 6-3,Atprome
2025-05-10,2025rome,Q2,Tomas Barrios Vera,Valentin Royer,tomasbarriosvera,valentinroyer,7-5 5-7 7-5,Atprome
2025-05-10,2025rome,Q2,Carlos Taberner,Jaime Faria,carlostaberner,jaimefaria,6-0 0-0 RET,Atprome
2025-05-10,2025rome,Q1,Nicolas Moreno De Alboran,Raphael Collignon,nicolasmorenodealboran,raphaelcollignon,6-4 6-4,Atprome
2025-05-10,2025rome,Q1,Giulio Zeppieri,Pavel Kotov,giuliozeppieri,pavelkotov,4-6 7-5 6-3,Atprome
2025-05-10,2025rome,Q1,Sebastian Ofner,Kamil Majchrzak,sebastianofner,kamilmajchrzak,6-4 6-4,Atprome
2025-05-10,2025rome,Q1,Yannick Hanfmann,Taro Daniel,yannickhanfmann,tarodaniel,6-2 4-6 6-4,Atprome
2025-05-10,2025rome,Q1,Cameron Norrie,Jacopo Vasami,cameronnorrie,jacopovasami,6-3 6-2,Atprome
2025-05-10,2025rome,Q1,Dusan Lajovic,Ethan Quinn,dusanlajovic,ethanquinn,7-5 6-7(5) 6-3,Atprome
2025-05-10,2025rome,Q1,Alexander Shevchenko,Juan Pablo Ficovich,alexandershevchenko,juanpabloficovich,6-4 6-4,Atprome
2025-05-10,2025rome,Q1,Marton Fucsovics,Stefano Napolitano,martonfucsovics,stefanonapolitano,6-2 6-3,Atprome
2025-05-10,2025rome,Q1,Jesper De Jong,Harold Mayot,jesperdejong,haroldmayot,6-2 6-4,Atprome
2025-05-10,2025rome,Q1,Thiago Seyboth Wild,Pierluigi Basile,thiagoseybothwild,pierluigibasile,6-2 6-3,Atprome
2025-05-10,2025rome,Q1,Federico Arnaboldi,Thiago Monteiro,federicoarnaboldi,thiagomonteiro,7-6(5) 6-7(5) 6-3,Atprome
2025-05-10,2025rome,Q1,Otto Virtanen,Tristan Boyer,ottovirtanen,tristanboyer,7-6(3) 4-6 6-3,Atprome
2025-05-10,2025rome,Q1,Vit Kopriva,Dalibor Svrcina,vitkopriva,daliborsvrcina,6-2 5-7 6-2,Atprome
2025-05-10,2025rome,Q1,Nishesh Basavareddy,Mitchell Krueger,nisheshbasavareddy,mitchellkrueger,7-5 6-1,Atprome
2025-05-10,2025rome,Q1,Pablo Carreno Busta,Thiago Agustin Tirante,pablocarrenobusta,thiagoagustintirante,7-6(5) 2-1 RET,Atprome
2025-05-10,2025rome,Q1,Roman Andres Burruchaga,Daniel Elahi Galan,romanandresburruchaga,danielelahigalan,6-4 2-6 6-3,Atprome
2025-05-10,2025rome,Q1,Chun Hsin Tseng,Gabriele Piraino,chunhsintseng,gabrielepiraino,6-2 6-4,Atprome
2025-05-10,2025rome,Q1,Juan Manuel Cerundolo,Pierre Hugues Herbert,juanmanuelcerundolo,pierrehuguesherbert,6-3 7-6(6),Atprome
2025-05-10,2025rome,Q1,Hugo Dellien,Marc Andrea Huesler,hugodellien,marcandreahuesler,6-3 6-7(1) 6-3,Atprome
2025-05-10,2025rome,Q1,Vilius Gaubas,Eliot Spizzirri,viliusgaubas,eliotspizzirri,6-1 6-2,Atprome
2025-05-10,2025rome,Q1,Tomas Barrios Vera,Billy Harris,tomasbarriosvera,billyharris,6-2 6-4,Atprome
2025-05-10,2025rome,Q1,Valentin Royer,Federico Agustin Gomez,valentinroyer,federicoagustingomez,6-4 4-6 7-5,Atprome
2025-05-10,2025rome,Q1,Jaime Faria,Jerome Kym,jaimefaria,jeromekym,4-6 7-6(5) 6-4,Atprome
2025-05-10,2025rome,Q1,Carlos Taberner,Adrian Mannarino,carlostaberner,adrianmannarino,6-1 0-6 6-0,Atprome
2025-05-10,2025wuxi,QF,Ilia Simakin,Yusuke Takahashi,iliasimakin,yusuketakahashi,6-2 6-2,Wuxichallenger
2025-05-10,2025wuxi,QF,Fajing Sun,Ryan Peniston,fajingsun,ryanpeniston,6-4 6-0,Wuxichallenger
2025-05-10,2025wuxi,QF,Terence Atmane,Rio Noguchi,terenceatmane,rionoguchi,6-4 6-2,Wuxichallenger
2025-05-10,2025wuxi,QF,Alex Bolt,Jie Cui,alexbolt,jiecui,6-2 6-3,Wuxichallenger
2025-05-10,2025wuxi,R16,Yusuke Takahashi,Andre Ilagan,yusuketakahashi,andreilagan,7-6(3) 4-6 6-3,Wuxichallenger
2025-05-10,2025wuxi,R16,Ilia Simakin,Alibek Kachmazov,iliasimakin,alibekkachmazov,6-4 6-2,Wuxichallenger
2025-05-10,2025wuxi,R16,Fajing Sun,Antoine Escoffier,fajingsun,antoineescoffier,6-7(8) 6-1 7-5,Wuxichallenger
2025-05-10,2025wuxi,R16,Ryan Peniston,Yosuke Watanuki,ryanpeniston,yosukewatanuki,7-5 4-6 6-3,Wuxichallenger
2025-05-10,2025wuxi,R16,Rio Noguchi,Zhe Li,rionoguchi,zheli,6-2 6-4,Wuxichallenger
2025-05-10,2025wuxi,R16,Terence Atmane,Tung Lin Wu,terenceatmane,tunglinwu,6-4 7-6(6),Wuxichallenger
2025-05-10,2025wuxi,R16,Alex Bolt,Constant Lestienne,alexbolt,constantlestienne,6-3 1-6 6-2,Wuxichallenger
