tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Wimbledon,"Sinner, Jannik","Alcaraz Garfia, Carlos",1.95,1.8,2025-07-12 06:17:16 UTC
Challenger Winnipeg,"Noguchi, Rio","Draxl, Liam",2.85,1.37,2025-07-12 06:17:16 UTC
Challenger Winnipeg,"Andrade, Andres","Zhou, Yi",1.98,1.74,2025-07-12 06:17:16 UTC
Challenger Winnipeg,"Shimabukuro, Sho","Hsu, Yu Hsiou",1.74,1.98,2025-07-12 06:17:16 UTC
Challenger Winnipeg,"Blockx, Alexander","Shimizu, Yuta",1.36,2.89,2025-07-12 06:17:16 UTC
Qualification ATP Gstaad,Bagnis Facundo,"Wong, Coleman",2.11,1.65,2025-07-12 06:17:16 UTC
Qualification ATP Gstaad,"Passaro, Francesco","Brunold, Mika",1.38,2.81,2025-07-12 06:17:16 UTC
Qualification ATP Gstaad,"Hanfmann, Yannick","Hemery, Calvin",1.18,4.28,2025-07-12 06:17:16 UTC
Qualification ATP Gstaad,"Bueno, Gonzalo","Hüsler, Marc-Andrea",2.34,1.53,2025-07-12 06:17:16 UTC
Qualification ATP Gstaad,"Trungelliti, Marco","Ritschard, Alexander",1.38,2.81,2025-07-12 06:17:16 UTC
Qualification ATP Gstaad,"Buse, Ignacio",Ramos Vinolas Albert,1.4,2.73,2025-07-12 06:17:16 UTC
Qualification ATP Gstaad,"Bernet, Henry","Popko, Dmitry",2.29,1.55,2025-07-12 06:17:16 UTC
Qualification ATP Gstaad,"Zahraj, Patrick","Rocha, Henrique",4.28,1.18,2025-07-12 06:17:16 UTC
Challenger Braunschweig,"Navone, Mariano","Cerundolo, Juan Manuel",1.41,2.69,2025-07-12 06:17:16 UTC
Challenger Iași,"Droguet, Titouan","Ajdukovic, Duje",1.4,2.73,2025-07-12 06:17:16 UTC
Challenger Iași,"Moller, Elmer","Wawrinka, Stan",1.72,2.0,2025-07-12 06:17:16 UTC
Challenger Nottingham,"Crawford, Oliver","Pinnington Jones, Jack",2.34,1.53,2025-07-12 06:17:16 UTC
Challenger Nottingham,"Edmund, Kyle","Stewart, Hamish",1.55,2.29,2025-07-12 06:17:16 UTC
Challenger Trieste,Nagal Sumit,"Dodig, Matej",1.72,2.0,2025-07-12 06:17:16 UTC
