tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Tyler,"Escoffier, Antoine","Wu, Yibing",3.58,1.23,2025-06-05 06:18:28 UTC
Challenger Tyler,"Ivashka, Ilya","Svajda, Trevor",1.71,1.97,2025-06-05 06:18:28 UTC
Challenger Tyler,"Jubb, Paul","Kypson, Patrick",2.55,1.43,2025-06-05 06:18:28 UTC
Challenger Tyler,"Rybakov, Alex","Mejia, Nicolas",2.12,1.61,2025-06-05 06:18:28 UTC
ATP Open de France,"Musetti, Lorenzo","Alcaraz Garfia, Carlos",5.0,1.15,2025-06-05 06:18:28 UTC
ATP Open de France,"Sinner, Jannik","Djokovic, Novak",1.19,4.36,2025-06-05 06:18:28 UTC
Challenger Heilbronn,Nagal Sumit,"Pacheco Mendez, Rodrigo",1.43,2.55,2025-06-05 06:18:28 UTC
Challenger Heilbronn,"Rincon, Daniel","Mena, Facundo",1.52,2.3,2025-06-05 06:18:28 UTC
Challenger Heilbronn,"Stricker, Dominic","Topo, Marko",1.75,1.92,2025-06-05 06:18:28 UTC
Challenger Heilbronn,"Den Ouden, Guy","Onclin, Gauthier",1.55,2.24,2025-06-05 06:18:28 UTC
Challenger Heilbronn,"Dedura-Palomero, Diego","Nava, Emilio",4.35,1.16,2025-06-05 06:18:28 UTC
Challenger Birmingham,"Svajda, Zachary","Wong, Coleman",1.74,1.93,2025-06-05 06:18:28 UTC
Challenger Birmingham,"Hüsler, Marc-Andrea","Virtanen, Otto",2.16,1.59,2025-06-05 06:18:28 UTC
Challenger Birmingham,"Landaluce, Martin","Harris, Lloyd",2.4,1.48,2025-06-05 06:18:28 UTC
Challenger Birmingham,"Smith, Colton","Moreno De Alboran, Nicolas",1.65,2.06,2025-06-05 06:18:28 UTC
Challenger Birmingham,"Holt, Brandon","Mannarino, Adrian",2.0,1.69,2025-06-05 06:18:28 UTC
Challenger Birmingham,"Hijikata, Rinky","Bolt, Alex",1.63,2.09,2025-06-05 06:18:28 UTC
Challenger Prostejov,Sachko Vitaliy,"Shevchenko, Alexander",2.4,1.48,2025-06-05 06:18:28 UTC
Challenger Prostejov,"Dellien, Hugo","Kuzmanov, Dimitar",1.48,2.4,2025-06-05 06:18:28 UTC
Challenger Prostejov,"Tseng, Chun Hsin","Rodionov, Jurij",1.4,2.65,2025-06-05 06:18:28 UTC
Challenger Prostejov,"Piros, Zsombor","Tabilo, Alejandro",1.84,1.82,2025-06-05 06:18:28 UTC
