ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-10-22,2025basel,R32,Reilly Opelka,Sebastian Baez,reillyopelka,sebastianbaez,6-3 6-4,Atpbasel
2025-10-22,2025basel,R32,Stan Wawrinka,Miomir Kecmanovic,stanwawrinka,miomirkecmanovic,6-1 7-6(3),Atpbasel
2025-10-22,2025basel,R32,Jenson Brooksby,Alexandre Muller,jensonbrooksby,alexandremuller,6-4 6-3,Atpbasel
2025-10-22,2025basel,R32,Alejandro Davidovich Fokina,Lorenzo Sonego,alejandrodavidovichfokina,lorenzosonego,7-6(2) 6-4,Atpbasel
2025-10-22,2025basel,R32,Jakub Mensik,Henry Bernet,jakubmensik,henrybernet,7-6(1) 6-7(7) 6-3,Atpbasel
2025-10-22,2025basel,R32,Joao Fonseca,Giovanni Mpetshi Perricard,joaofonseca,giovannimpetshiperricard,7-6(6) 6-3,Atpbasel
2025-10-22,2025basel,R32,Valentin Royer,Raphael Collignon,valentinroyer,raphaelcollignon,6-4 7-6(5),Atpbasel
2025-10-22,2025basel,R32,Denis Shapovalov,Marcos Giron,denisshapovalov,marcosgiron,6-7(3) 6-0 7-6(4),Atpbasel
2025-10-22,2025basel,R32,Marin Cilic,David Goffin,marincilic,davidgoffin,7-6(9) 7-5,Atpbasel
2025-10-22,2025basel,R32,Jaume Munar,Remy Bertola,jaumemunar,remybertola,6-2 6-4,Atpbasel
2025-10-22,2025basel,R32,Ben Shelton,Kamil Majchrzak,benshelton,kamilmajchrzak,6-7(2) 6-3 7-6(7),Atpbasel
2025-10-22,2025basel,Q2,Remy Bertola,Quentin Halys,remybertola,quentinhalys,6-4 6-4,Atpbasel
2025-10-22,2025basel,Q2,Reilly Opelka,Botic Van De Zandschulp,reillyopelka,boticvandezandschulp,6-4 6-4,Atpbasel
2025-10-22,2025basel,Q2,Marin Cilic,David Goffin,marincilic,davidgoffin,6-1 7-6(4),Atpbasel
2025-10-22,2025basel,Q2,Kamil Majchrzak,Valentin Royer,kamilmajchrzak,valentinroyer,6-4 7-5,Atpbasel
2025-10-22,2025basel,Q1,Remy Bertola,Adrian Mannarino,remybertola,adrianmannarino,6-1 6-2,Atpbasel
2025-10-22,2025basel,Q1,Quentin Halys,Alexander Shevchenko,quentinhalys,alexandershevchenko,6-3 6-7(4) 7-6(2),Atpbasel
2025-10-22,2025basel,Q1,Reilly Opelka,Mika Brunold,reillyopelka,mikabrunold,6-7(6) 7-6(9) 7-5,Atpbasel
2025-10-22,2025basel,Q1,Botic Van De Zandschulp,Mattia Bellucci,boticvandezandschulp,mattiabellucci,7-6(6) 6-4,Atpbasel
2025-10-22,2025basel,Q1,David Goffin,Francisco Comesana,davidgoffin,franciscocomesana,6-2 7-6(4),Atpbasel
2025-10-22,2025basel,Q1,Marin Cilic,Adam Walton,marincilic,adamwalton,6-4 6-1,Atpbasel
2025-10-22,2025basel,Q1,Valentin Royer,Marc Andrea Huesler,valentinroyer,marcandreahuesler,7-6(5) 6-1,Atpbasel
2025-10-22,2025basel,Q1,Kamil Majchrzak,Pedro Martinez,kamilmajchrzak,pedromartinez,6-4 6-4,Atpbasel
2025-10-22,2025vienna,R32,Francisco Cerundolo,Alex Michelsen,franciscocerundolo,alexmichelsen,6-3 6-1,Atpvienna
2025-10-22,2025vienna,R32,Alexander Bublik,Alejandro Tabilo,alexanderbublik,alejandrotabilo,6-4 6-4,Atpvienna
2025-10-22,2025vienna,R32,Alex De Minaur,Jurij Rodionov,alexdeminaur,jurijrodionov,6-4 6-1,Atpvienna
2025-10-22,2025vienna,R32,Filip Misolic,Camilo Ugo Carabelli,filipmisolic,camilougocarabelli,7-5 7-6(6),Atpvienna
2025-10-22,2025vienna,R32,Cameron Norrie,Andrey Rublev,cameronnorrie,andreyrublev,6-2 6-7(5) 6-2,Atpvienna
2025-10-22,2025vienna,R32,Tomas Martin Etcheverry,Nicolai Budkov Kjaer,tomasmartinetcheverry,nicolaibudkovkjaer,6-3 6-3,Atpvienna
2025-10-22,2025vienna,R32,Lorenzo Musetti,Hamad Medjedovic,lorenzomusetti,hamadmedjedovic,6-4 6-3,Atpvienna
2025-10-22,2025vienna,R32,Tallon Griekspoor,Karen Khachanov,tallongriekspoor,karenkhachanov,6-3 5-7 6-4,Atpvienna
2025-10-22,2025vienna,R32,Brandon Nakashima,Luciano Darderi,brandonnakashima,lucianodarderi,6-2 7-5,Atpvienna
2025-10-22,2025vienna,R32,Matteo Arnaldi,Aleksandar Kovacevic,matteoarnaldi,aleksandarkovacevic,7-5 6-4,Atpvienna
2025-10-22,2025vienna,R32,Alexander Zverev,Jacob Fearnley,alexanderzverev,jacobfearnley,6-4 1-6 7-6(5),Atpvienna
2025-10-22,2025vienna,Q2,Matteo Arnaldi,Tristan Schoolkate,matteoarnaldi,tristanschoolkate,7-6(5) 6-3,Atpvienna
2025-10-22,2025vienna,Q2,Jacob Fearnley,Hamad Medjedovic,jacobfearnley,hamadmedjedovic,7-6(11) 6-3,Atpvienna
2025-10-22,2025vienna,Q2,Aleksandar Kovacevic,Mackenzie Mcdonald,aleksandarkovacevic,mackenziemcdonald,2-6 6-1 6-2,Atpvienna
2025-10-22,2025vienna,Q2,Damir Dzumhur,Ethan Quinn,damirdzumhur,ethanquinn,6-3 6-3,Atpvienna
