tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Little Rock,"Kypson, Patrick","Zheng, Michael",1.66,2.04,2025-06-01 06:18:24 UTC
ATP Open de France,"Popyrin, Alexei","Paul, Tommy",2.31,1.57,2025-06-01 06:18:24 UTC
ATP Open de France,"Shelton, Ben","Alcaraz Garfia, Carlos",9.26,1.04,2025-06-01 06:18:24 UTC
ATP Open de France,"Tiafoe, Francis","Altmaier, Daniel",1.49,2.51,2025-06-01 06:18:24 UTC
ATP Open de France,"Musetti, Lorenzo","Rune, Holger",1.48,2.54,2025-06-01 06:18:24 UTC
ATP Open de France,"Sinner, Jannik",Rublev Andrey,1.02,11.22,2025-06-01 06:18:24 UTC
ATP Open de France,"Zverev, Alexander","Griekspoor, Tallon",1.12,5.66,2025-06-01 06:18:24 UTC
ATP Open de France,Bublik Alexander,"Draper, Jack",6.97,1.08,2025-06-01 06:18:24 UTC
ATP Open de France,"Norrie, Cameron","Djokovic, Novak",6.23,1.1,2025-06-01 06:18:24 UTC
ATP Roland-Garros Face à Face,"Rune, Holger","Draper, Jack",3.34,1.26,2025-06-01 06:18:24 UTC
ATP Roland-Garros Face à Face,"Alcaraz, Carlos","Sinner, Jannik",1.5,2.35,2025-06-01 06:18:24 UTC
ATP Roland-Garros Face à Face,"Musetti, Lorenzo","Djokovic, Novak",2.35,1.5,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Clarke, Jay","Harris, Lloyd",3.28,1.27,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Hüsler, Marc-Andrea","Mayot, Harold",1.65,2.06,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Spizzirri, Eliot","Basavareddy, Nishesh",1.9,1.77,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Schoolkate, Tristan","Jarry, Nicolas",1.97,1.71,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Virtanen, Otto","Vukic, Aleksandar",2.14,1.6,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Duckworth, James","Holt, Brandon",1.51,2.33,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Mannarino, Adrian","Nishioka, Yoshihito",2.04,1.66,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Moreno De Alboran, Nicolas","O`Connell, Christopher",2.72,1.38,2025-06-01 06:18:24 UTC
Challenger Birmingham,"Bellucci, Mattia","Landaluce, Martin",1.38,2.72,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Watanuki, Yosuke","Gray, Alastair",1.41,2.61,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Gueymard-Wayenburg, Sascha","Zhukayev, Beibit",3.28,1.27,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Tu, Li","Crawford, Oliver",1.27,3.28,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying",Grenier Hugo,"Pinnington Jones, Jack",1.8,1.86,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Edmund, Kyle","Uchiyama, Yasutaka",1.7,1.99,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Mchugh, Aidan","Svajda, Zachary",2.85,1.35,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Mccabe, James","Zahraj, Patrick",1.36,2.8,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Parker, Stuart","Cassone, Murphy",2.16,1.59,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Wong, Coleman","Peniston, Ryan",3.16,1.29,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Searle, Henry","Lajal, Mark",2.4,1.48,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Atmane, Terence","Hussey, Giles",1.34,2.89,2025-06-01 06:18:24 UTC
"Challenger, Birmingham, Great Britain, Qualifying","Broom, Charles","Bolt, Alex",2.22,1.56,2025-06-01 06:18:24 UTC
Challenger Heilbronn,"Skatov, Timofey","Buse, Ignacio",2.14,1.6,2025-06-01 06:18:24 UTC
Challenger Heilbronn,"Moller, Elmer","Den Ouden, Guy",1.42,2.58,2025-06-01 06:18:24 UTC
Challenger Heilbronn,"Martin Tiffon, Pol","Pacheco Mendez, Rodrigo",1.48,2.4,2025-06-01 06:18:24 UTC
Challenger Heilbronn,Nagal Sumit,"Gentzsch, Tom",1.42,2.58,2025-06-01 06:18:24 UTC
Challenger Heilbronn,"Houkes, Max","Durasovic, Viktor",1.52,2.3,2025-06-01 06:18:24 UTC
Challenger Heilbronn,"Trungelliti, Marco","Choinski, Jan",1.7,1.99,2025-06-01 06:18:24 UTC
Challenger Heilbronn,"Engel, Justin","Mena, Facundo",1.99,1.7,2025-06-01 06:18:24 UTC
Challenger Heilbronn,"Nardi, Luca","Rincon, Daniel",1.5,2.35,2025-06-01 06:18:24 UTC
Challenger Heilbronn Qualification,"Michalski, Daniel",Masur Daniel,1.65,2.06,2025-06-01 06:18:24 UTC
Challenger Heilbronn Qualification,"Stebe, Cedrik-Marcel","Rosenkranz, Mats",1.9,1.77,2025-06-01 06:18:24 UTC
Challenger Heilbronn Qualification,"Sakamoto, Rei","Diez, Steven",1.6,2.14,2025-06-01 06:18:24 UTC
