ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-05-06,2025rome,Q1,Nicolas Moreno De Alboran,Raphael Collignon,nicolasmorenodealboran,raphaelcollignon,6-4 6-4,Atprome
2025-05-06,2025rome,Q1,Giulio Zeppieri,Pavel Kotov,giuliozeppieri,pavelkotov,4-6 7-5 6-3,Atprome
2025-05-06,2025rome,Q1,Sebastian Ofner,Kamil Majchrzak,sebastianofner,kamilmajchrzak,6-4 6-4,Atprome
2025-05-06,2025rome,Q1,Yannick Hanfmann,Taro Daniel,yannickhanfmann,tarodaniel,6-2 4-6 6-4,Atprome
2025-05-06,2025rome,Q1,Cameron Norrie,Jacopo Vasami,cameronnorrie,jacopovasami,6-3 6-2,Atprome
2025-05-06,2025rome,Q1,Dusan Lajovic,Ethan Quinn,dusanlajovic,ethanquinn,7-5 6-7(5) 6-3,Atprome
2025-05-06,2025rome,Q1,Alexander Shevchenko,Juan Pablo Ficovich,alexandershevchenko,juanpabloficovich,6-4 6-4,Atprome
2025-05-06,2025rome,Q1,Marton Fucsovics,Stefano Napolitano,martonfucsovics,stefanonapolitano,6-2 6-3,Atprome
2025-05-06,2025rome,Q1,Jesper De Jong,Harold Mayot,jesperdejong,haroldmayot,6-2 6-4,Atprome
2025-05-06,2025rome,Q1,Thiago Seyboth Wild,Pierluigi Basile,thiagoseybothwild,pierluigibasile,6-2 6-3,Atprome
2025-05-06,2025rome,Q1,Federico Arnaboldi,Thiago Monteiro,federicoarnaboldi,thiagomonteiro,7-6(5) 6-7(5) 6-3,Atprome
2025-05-06,2025rome,Q1,Otto Virtanen,Tristan Boyer,ottovirtanen,tristanboyer,7-6(3) 4-6 6-3,Atprome
2025-05-06,2025rome,Q1,Vit Kopriva,Dalibor Svrcina,vitkopriva,daliborsvrcina,6-2 5-7 6-2,Atprome
2025-05-06,2025rome,Q1,Nishesh Basavareddy,Mitchell Krueger,nisheshbasavareddy,mitchellkrueger,7-5 6-1,Atprome
2025-05-06,2025rome,Q1,Pablo Carreno Busta,Thiago Agustin Tirante,pablocarrenobusta,thiagoagustintirante,7-6(5) 2-1 RET,Atprome
2025-05-06,2025rome,Q1,Roman Andres Burruchaga,Daniel Elahi Galan,romanandresburruchaga,danielelahigalan,6-4 2-6 6-3,Atprome
2025-05-06,2025rome,Q1,Chun Hsin Tseng,Gabriele Piraino,chunhsintseng,gabrielepiraino,6-2 6-4,Atprome
2025-05-06,2025rome,Q1,Juan Manuel Cerundolo,Pierre Hugues Herbert,juanmanuelcerundolo,pierrehuguesherbert,6-3 7-6(6),Atprome
2025-05-06,2025rome,Q1,Hugo Dellien,Marc Andrea Huesler,hugodellien,marcandreahuesler,6-3 6-7(1) 6-3,Atprome
2025-05-06,2025rome,Q1,Vilius Gaubas,Eliot Spizzirri,viliusgaubas,eliotspizzirri,6-1 6-2,Atprome
2025-05-06,2025rome,Q1,Tomas Barrios Vera,Billy Harris,tomasbarriosvera,billyharris,6-2 6-4,Atprome
2025-05-06,2025rome,Q1,Valentin Royer,Federico Agustin Gomez,valentinroyer,federicoagustingomez,6-4 4-6 7-5,Atprome
