tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
"Challenger, Little Rock, USA, Qualifying","Hohmann, Ronald","Tudorica, Alvin Nicholas",2.72,1.38,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Chung, Hyeon","Saitoh, Keisuke",1.07,6.35,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Kypson, Patrick","Sweeny, Dane",1.28,3.22,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Milavsky, Daniel","Rybakov, Alex",2.24,1.55,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Kozlov, Stefan","Pannu, Kiranpal",1.11,5.23,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Miyoshi, Kenta","Moriya, Hiroki",1.7,1.99,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Ejupovic, Elmar","Aguilar, Juan Carlos",1.55,2.24,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Takahashi, Yusuke","Jones, Hayden",1.26,3.35,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Soriano Barrera, Adria","Svajda, Trevor",2.4,1.48,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Martinez, Alex","Cressy, Maxime",1.7,1.99,2025-05-25 06:16:54 UTC
"Challenger, Little Rock, USA, Qualifying","Quan, Rudy","Martin, Dan",1.6,2.14,2025-05-25 06:16:54 UTC
ATP Open de France,"Navone, Mariano","Nakashima, Brand.",1.51,2.46,2025-05-25 06:16:54 UTC
ATP Open de France,"Fucsovics, Marton","Schoolkate, Tristan",1.1,6.23,2025-05-25 06:16:54 UTC
ATP Open de France,Majchrzak Kamil,"Medjedovic, Hamad",2.29,1.58,2025-05-25 06:16:54 UTC
ATP Open de France,"Moller, Elmer","Paul, Tommy",5.42,1.13,2025-05-25 06:16:54 UTC
ATP Open de France,"Mpetshi-Perricard, Giovanni","Bergs, Zizou",1.76,1.99,2025-05-25 06:16:54 UTC
ATP Open de France,"Carreno Busta, Pablo","Comesana, Francisco",2.48,1.5,2025-05-25 06:16:54 UTC
ATP Open de France,"Opelka, Reilly","Hijikata, Rinky",1.48,2.54,2025-05-25 06:16:54 UTC
ATP Open de France,"Michelsen, Alex","Cerundolo, Juan Manuel",1.82,1.92,2025-05-25 06:16:54 UTC
ATP Open de France,"Tirante, Thiago Agustin","Dzumhur, Damir",1.98,1.77,2025-05-25 06:16:54 UTC
ATP Open de France,"Kopriva, Vit","Monteiro, Thiago",1.41,2.78,2025-05-25 06:16:54 UTC
ATP Open de France,"Royer, Valentin","Galan, Daniel Elahi",1.7,2.08,2025-05-25 06:16:54 UTC
ATP Open de France,"Marozsan, Fabian","Nardi, Luca",1.22,4.0,2025-05-25 06:16:54 UTC
ATP Open de France,"Tiafoe, Francis",Safiullin Roman,1.4,2.82,2025-05-25 06:16:54 UTC
ATP Open de France,"Hassan, Benjamin","Gigante, Matteo",2.67,1.44,2025-05-25 06:16:54 UTC
ATP Open de France,"Musetti, Lorenzo","Hanfmann, Yannick",1.05,8.54,2025-05-25 06:16:54 UTC
ATP Open de France,"Machac, Tomas","Halys, Quentin",1.38,2.9,2025-05-25 06:16:54 UTC
ATP Open de France,"Brooksby, Jenson","Faria, Jaime",1.63,2.19,2025-05-25 06:16:54 UTC
ATP Open de France,"Nava, Emilio","Van De Zandschulp, Botic",1.98,1.77,2025-05-25 06:16:54 UTC
ATP Open de France,"Jacquet, Kyrian","Borges, Nuno",2.36,1.55,2025-05-25 06:16:54 UTC
ATP Open de France,"Shelton, Ben","Sonego, Lorenzo",1.62,2.21,2025-05-25 06:16:54 UTC
Challenger Chisinau Qualification,"Honda, Naoya","Jones, Ben",1.44,2.52,2025-05-25 06:16:54 UTC
Challenger Chisinau Qualification,"Marmousez, Lilian","Eichenseher, David",1.01,9.81,2025-05-25 06:16:54 UTC
Challenger Chisinau Qualification,"Coman, Mihai Alexandru","Papamalamis, Theo",7.16,1.05,2025-05-25 06:16:54 UTC
Challenger Chisinau Qualification,"Jones, Maximus","Hands, Tom",1.02,8.96,2025-05-25 06:16:54 UTC
Challenger Chisinau Qualification,"Pankin, Semen","Pieczonka, Filip",2.2,1.57,2025-05-25 06:16:54 UTC
Challenger Chisinau Qualification,Mukund Sasi Kumar,"Siddhant, Banthia",1.07,6.35,2025-05-25 06:16:54 UTC
Challenger Chisinau Qualification,"Parker, Stuart",Tajima Naoki,1.08,6.02,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Onclin, Gauthier","Skatov, Timofey",1.83,1.83,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Neumayer, Lukas","Pacheco Mendez, Rodrigo",1.21,3.77,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Tseng, Chun Hsin","Dellien, Murkel",1.28,3.22,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Hsu, Yu Hsiou","Arnaboldi, Feder.",4.21,1.17,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Shelbayh, Abdullah","Kym, Jérôme",5.23,1.11,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Durasovic, Viktor","Vallejo, Adolfo Daniel",1.97,1.71,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Maestrelli, Francesco","Carboni, Lorenzo",1.39,2.68,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Mena, Facundo","Kovalik, Jozef",1.99,1.7,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Rodesch, Chris","Erhard, Mathys",1.55,2.24,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Moro Canas, Alejandro","Buse, Ignacio",2.72,1.38,2025-05-25 06:16:54 UTC
Challenger Vicenza,"Pavlovic, Luka","Castagnola, Luca",1.11,5.23,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Dellavedova, Matthew","Travaglia, Stefano",3.58,1.23,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Sakamoto, Rei","Klizan, Martin",1.69,2.0,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Wiskandt, Max","Engel, Justin",3.1,1.3,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Mochizuki, Shintaro","Cecchinato, Marco",1.3,3.1,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Gakhov, Ivan","Kopp, Sandro",1.64,2.07,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Piraino, Gabriele","Schwaerzler, Joel",1.72,1.96,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Wong, Coleman","Santamarta Roig, Andres",1.38,2.72,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Napolitano, Stefano","Bueno, Gonzalo",1.64,2.07,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Gojo, Borna","Battiston, Alessandro",1.01,9.81,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Gschwendtner, Jeremy","Fonio, Giovanni",9.81,1.01,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Dalla Valle, Enrico","Bondioli, Federico",1.28,3.22,2025-05-25 06:16:54 UTC
Challenger Vicenza Qualification,"Giunta, Massimo","Budkov Kjaer, Nicolai",7.16,1.05,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Imamura, Masamic.","Samrej, Kasidit",1.78,1.89,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Broom, Charles","Uchida, Kaichi",1.38,2.72,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Strombachs, Robert","Clarke, Jay",2.4,1.48,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Henning, Philip","Glinka, Daniil",1.65,2.06,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Bar Biryukov, Petr","Purtseladze, Saba",2.4,1.48,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Simakin, Ilia","Robertson, Charlie",1.1,5.47,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Chidekh, Clement","Pokorny, Lukas",1.99,1.7,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Berankis, Ricardas","Albot, Radu",1.7,1.99,2025-05-25 06:16:54 UTC
Challenger Chisinau,"Giustino, Lorenzo","Gray, Alastair",2.24,1.55,2025-05-25 06:16:54 UTC
