ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-04-24,2025madrid,R128,Roberto Bautista Agut,Jaume Munar,robertobautistaagut,jaumemunar,6-4 2-6 6-3,Atpmadrid
2025-04-24,2025madrid,R128,Nuno Borges,Pablo Carreno Busta,nunoborges,pablocarrenobusta,6-7(7) 7-6(3) 6-3,Atpmadrid
2025-04-24,2025madrid,R128,Harold Mayot,Corentin Moutet,haroldmayot,corentinmoutet,6-3 4-2 RET,Atpmadrid
2025-04-24,2025madrid,R128,Francisco Comesana,Pedro Martinez,franciscocomesana,pedromartinez,6-4 6-4,Atpmadrid
2025-04-24,2025madrid,R128,Mariano Navone,Giovanni Mpetshi Perricard,marianonavone,giovannimpetshiperricard,6-4 6-4,Atpmadrid
2025-04-24,2025madrid,R128,Ethan Quinn,Dusan Lajovic,ethanquinn,dusanlajovic,6-3 6-4,Atpmadrid
2025-04-24,2025madrid,R128,Alexander Bublik,Alex Michelsen,alexanderbublik,alexmichelsen,7-6(2) 7-6(4),Atpmadrid
2025-04-24,2025madrid,R128,Christopher Oconnell,Camilo Ugo Carabelli,christopheroconnell,camilougocarabelli,6-3 6-4,Atpmadrid
2025-04-24,2025madrid,R128,Benjamin Bonzi,Marin Cilic,benjaminbonzi,marincilic,6-3 6-2,Atpmadrid
2025-04-24,2025madrid,R128,Federico Cina,Coleman Wong,federicocina,colemanwong,7-6(5) 6-1,Atpmadrid
2025-04-24,2025madrid,R128,Arthur Rinderknech,Roman Safiullin,arthurrinderknech,romansafiullin,7-6(4) 6-1,Atpmadrid
2025-04-24,2025madrid,R128,Laslo Djere,Fabio Fognini,laslodjere,fabiofognini,6-2 6-3,Atpmadrid
2025-04-24,2025madrid,R128,Sebastian Ofner,Hugo Gaston,sebastianofner,hugogaston,6-4 6-3,Atpmadrid
2025-04-24,2025madrid,Q2,Daniel Altmaier,Daniel Elahi Galan,danielaltmaier,danielelahigalan,7-6(3) 3-6 6-1,Atpmadrid
2025-04-24,2025madrid,Q2,Jacob Fearnley,Hugo Dellien,jacobfearnley,hugodellien,7-5 6-1,Atpmadrid
2025-04-24,2025madrid,Q2,Borna Coric,Gabriel Diallo,bornacoric,gabrieldiallo,6-3 7-6(6),Atpmadrid
2025-04-24,2025madrid,Q2,Hugo Gaston,Luca Nardi,hugogaston,lucanardi,6-4 6-2,Atpmadrid
2025-04-24,2025madrid,Q2,Fabio Fognini,Rinky Hijikata,fabiofognini,rinkyhijikata,6-4 5-7 7-5,Atpmadrid
2025-04-24,2025madrid,Q2,Juan Manuel Cerundolo,Botic Van De Zandschulp,juanmanuelcerundolo,boticvandezandschulp,7-6(3) 5-7 7-6(5),Atpmadrid
2025-04-24,2025madrid,Q2,Borna Gojo,Jerome Kym,bornagojo,jeromekym,7-6(12) 6-3,Atpmadrid
2025-04-24,2025madrid,Q2,Elmer Moller,Kamil Majchrzak,elmermoller,kamilmajchrzak,5-7 6-4 6-4,Atpmadrid
2025-04-24,2025madrid,Q2,Ethan Quinn,Thiago Monteiro,ethanquinn,thiagomonteiro,2-6 7-6(5) 7-6(0),Atpmadrid
2025-04-24,2025madrid,Q2,Harold Mayot,Tristan Boyer,haroldmayot,tristanboyer,7-5 6-2,Atpmadrid
2025-04-24,2025madrid,Q2,Vit Kopriva,Valentin Royer,vitkopriva,valentinroyer,1-6 6-3 7-6(3),Atpmadrid
2025-04-24,2025madrid,Q2,Dusan Lajovic,Cristian Garin,dusanlajovic,cristiangarin,6-4 6-2,Atpmadrid
2025-04-24,2025madrid,Q1,Daniel Altmaier,Luca Van Assche,danielaltmaier,lucavanassche,7-6(10) 6-4,Atpmadrid
2025-04-24,2025madrid,Q1,Daniel Elahi Galan,Diego Dedura Palomero,danielelahigalan,diegodedurapalomero,6-7(7) 6-4 6-1,Atpmadrid
2025-04-24,2025madrid,Q1,Jacob Fearnley,Pavel Kotov,jacobfearnley,pavelkotov,4-6 6-4 6-1,Atpmadrid
2025-04-24,2025madrid,Q1,Hugo Dellien,Adrian Mannarino,hugodellien,adrianmannarino,6-3 7-6(8),Atpmadrid
2025-04-24,2025madrid,Q1,Gabriel Diallo,Nicolas Moreno De Alboran,gabrieldiallo,nicolasmorenodealboran,6-3 6-3,Atpmadrid
2025-04-24,2025madrid,Q1,Borna Coric,Otto Virtanen,bornacoric,ottovirtanen,6-7(1) 7-5 6-2,Atpmadrid
2025-04-24,2025madrid,Q1,Hugo Gaston,Yannick Hanfmann,hugogaston,yannickhanfmann,7-6(6) 4-6 6-4,Atpmadrid
2025-04-24,2025madrid,Q1,Luca Nardi,Manas Dhamne,lucanardi,manasdhamne,6-4 6-4,Atpmadrid
2025-04-24,2025madrid,Q1,Rinky Hijikata,Lloyd Harris,rinkyhijikata,lloydharris,6-4 6-7(11) 4-1 RET,Atpmadrid
2025-04-24,2025madrid,Q1,Fabio Fognini,Alexander Ritschard,fabiofognini,alexanderritschard,6-1 7-6(6),Atpmadrid
2025-04-24,2025madrid,Q1,Botic Van De Zandschulp,Moise Kouame,boticvandezandschulp,moisekouame,6-3 6-2,Atpmadrid
2025-04-24,2025madrid,Q1,Juan Manuel Cerundolo,Thiago Seyboth Wild,juanmanuelcerundolo,thiagoseybothwild,6-4 6-4,Atpmadrid
2025-04-24,2025madrid,Q1,Borna Gojo,Marton Fucsovics,bornagojo,martonfucsovics,2-6 6-3 6-2,Atpmadrid
2025-04-24,2025madrid,Q1,Jerome Kym,Mackenzie Mcdonald,jeromekym,mackenziemcdonald,4-6 0-2 RET,Atpmadrid
2025-04-24,2025madrid,Q1,Kamil Majchrzak,Darwin Blanch,kamilmajchrzak,darwinblanch,6-1 6-4,Atpmadrid
2025-04-24,2025madrid,Q1,Elmer Moller,Nishesh Basavareddy,elmermoller,nisheshbasavareddy,6-1 6-1,Atpmadrid
2025-04-24,2025madrid,Q1,Thiago Monteiro,Mitchell Krueger,thiagomonteiro,mitchellkrueger,7-5 6-3,Atpmadrid
2025-04-24,2025madrid,Q1,Ethan Quinn,Billy Harris,ethanquinn,billyharris,6-3 6-4,Atpmadrid
2025-04-24,2025madrid,Q1,Tristan Boyer,Jesper De Jong,tristanboyer,jesperdejong,3-6 7-6(4) 6-4,Atpmadrid
2025-04-24,2025madrid,Q1,Harold Mayot,Alexander Shevchenko,haroldmayot,alexandershevchenko,6-2 7-5,Atpmadrid
2025-04-24,2025madrid,Q1,Vit Kopriva,Roman Andres Burruchaga,vitkopriva,romanandresburruchaga,7-5 5-7 6-4,Atpmadrid
2025-04-24,2025madrid,Q1,Valentin Royer,Taro Daniel,valentinroyer,tarodaniel,6-3 6-2,Atpmadrid
2025-04-24,2025madrid,Q1,Dusan Lajovic,Thiago Agustin Tirante,dusanlajovic,thiagoagustintirante,6-3 7-6(6),Atpmadrid
2025-04-24,2025madrid,Q1,Cristian Garin,Chun Hsin Tseng,cristiangarin,chunhsintseng,2-6 6-3 7-5,Atpmadrid
2025-04-24,2025gwangju,R16,Tristan Schoolkate,Ilia Simakin,tristanschoolkate,iliasimakin,6-4 6-2,Gwangjuchallenger
2025-04-24,2025gwangju,R16,Yosuke Watanuki,Johannus Monday,yosukewatanuki,johannusmonday,6-3 6-7(7) 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,R16,Brandon Holt,Uisung Park,brandonholt,uisungpark,3-6 6-3 7-6(5),Gwangjuchallenger
2025-04-24,2025gwangju,R16,Alibek Kachmazov,Rio Noguchi,alibekkachmazov,rionoguchi,7-6(3) 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Adam Walton,Marat Sharipov,adamwalton,maratsharipov,6-3 6-2,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Jason Kubler,Soon Woo Kwon,jasonkubler,soonwookwon,6-3 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Yasutaka Uchiyama,Kaichi Uchida,yasutakauchiyama,kaichiuchida,7-5 3-6 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Hugo Grenier,Li Tu,hugogrenier,litu,6-4 6-2,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Tristan Schoolkate,Rei Sakamoto,tristanschoolkate,reisakamoto,7-6(4) 7-5,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Ilia Simakin,Emil Ruusuvuori,iliasimakin,emilruusuvuori,6-2 6-3,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Hyeon Chung,Constant Lestienne,hyeonchung,constantlestienne,6-1 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,R32,James Trotter,Viktor Durasovic,jamestrotter,viktordurasovic,6-7(5) 6-4 6-3,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Yosuke Watanuki,James Mccabe,yosukewatanuki,jamesmccabe,7-6(12) 6-3,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Johannus Monday,Zachary Svajda,johannusmonday,zacharysvajda,6-2 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Uisung Park,Yunseong Chung,uisungpark,yunseongchung,4-6 6-3 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Brandon Holt,Yu Hsiou Hsu,brandonholt,yuhsiouhsu,6-3 6-0,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Alibek Kachmazov,Terence Atmane,alibekkachmazov,terenceatmane,7-6(1) 0-0 RET,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Rio Noguchi,Sho Shimabukuro,rionoguchi,shoshimabukuro,6-4 6-0,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Omar Jasika,Yi Zhou,omarjasika,yizhou,7-6(2) 4-6 6-2,Gwangjuchallenger
2025-04-24,2025gwangju,R32,Antoine Escoffier,Christopher Eubanks,antoineescoffier,christophereubanks,6-3 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q2,Uisung Park,Petr Bar Biryukov,uisungpark,petrbarbiryukov,6-4 3-6 7-5,Gwangjuchallenger
2025-04-24,2025gwangju,Q2,Yu Hsiou Hsu,Moerani Bouzige,yuhsiouhsu,moeranibouzige,6-1 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q2,Ilia Simakin,Viktor Durasovic,iliasimakin,viktordurasovic,6-2 6-2,Gwangjuchallenger
2025-04-24,2025gwangju,Q2,Rio Noguchi,Kasidit Samrej,rionoguchi,kasiditsamrej,6-4 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q2,Marat Sharipov,Andre Ilagan,maratsharipov,andreilagan,6-3 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Uisung Park,Alex Bolt,uisungpark,alexbolt,6-3 5-7 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Petr Bar Biryukov,Ji Sung Nam,petrbarbiryukov,jisungnam,6-7(2) 5-1 RET,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Yu Hsiou Hsu,Hoyoung Roh,yuhsiouhsu,hoyoungroh,7-6(6) 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Moerani Bouzige,Naoki Nakagawa,moeranibouzige,naokinakagawa,7-6(4) 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Yan Bai,Duck Hee Lee,yanbai,duckheelee,6-3 7-6(7),Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Kaichi Uchida,Jie Cui,kaichiuchida,jiecui,6-2 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Viktor Durasovic,Woobin Shin,viktordurasovic,woobinshin,6-7(3) 7-6(3) 6-0,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Ilia Simakin,Gerard Campana Lee,iliasimakin,gerardcampanalee,6-4 6-4,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Rio Noguchi,Mats Rosenkranz,rionoguchi,matsrosenkranz,6-4 7-6(9),Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Kasidit Samrej,Fajing Sun,kasiditsamrej,fajingsun,6-7(2) 6-4 7-5,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Marat Sharipov,Hayden Jones,maratsharipov,haydenjones,6-1 6-7(6) 6-3,Gwangjuchallenger
2025-04-24,2025gwangju,Q1,Andre Ilagan,Christian Langmo,andreilagan,christianlangmo,6-4 6-4,Gwangjuchallenger
2025-04-24,2025savannah,R16,Nicolas Mejia,Joel Schwaerzler,nicolasmejia,joelschwaerzler,6-4 6-0,Savannahchallenger
